Time,E1_D,E1_T,E2_D,E2_T,E3_D,E3_T,E4_D,E4_T,E5_D,E5_T,E6_D,E6_T,E7_D,E7_T,off_R1_D,off_R1_T,off_R2_D,off_R2_T,off_R3_D,off_R3_T,off_R4_D,off_R4_T,on_R1_D,on_R1_T,on_R2_D,on_R2_T,on_R3_D,on_R3_T,on_R4_D,on_R4_T,on_R5_D,on_R5_T,on_R6_D,on_R6_T
13870,63.22203222077727,17.25,114.50236018467552,10.333333333333334,129.5597170481059,37.916666666666664,91.12374137707651,41.333333333333336,143.27047783770857,16.416666666666668,52.3894848375107,5.25,101.61754481119128,11.583333333333334,14.666612180335223,1.1666666666666667,0.0,0.0,59.6921246854277,4.583333333333333,23.525652163324782,1.75,32.71150899371323,7.0,3.6164963176670404,2.0,0.0,0.0,31.026963635347474,6.916666666666667,35.37403199589321,6.416666666666667,18.010308639594033,1.9166666666666667
13880,55.9392860786244,13.916666666666666,138.48754719923866,12.166666666666666,169.98957909924496,27.333333333333332,87.18828795093764,41.0,177.31350384166262,19.833333333333332,119.64847487538107,10.916666666666666,53.90056313885168,6.0,0.0,0.0,24.297019111880633,1.8333333333333333,41.171301699204584,3.75,23.525652163324782,1.75,33.63728914195887,10.333333333333334,0.0,0.0,0.0,0.0,45.40764816311488,5.666666666666667,35.37403199589321,8.083333333333334,18.010308639594033,1.9166666666666667
13890,55.89196744461699,10.583333333333334,138.48754719923866,12.166666666666666,176.51764176039077,20.75,62.04861319593908,35.666666666666664,165.17835988738923,19.083333333333332,153.66135273912826,14.0,75.67241952786266,8.416666666666666,0.0,0.0,67.12597677718385,5.25,78.47070997264008,6.75,23.525652163324782,1.75,33.63863599731068,13.666666666666666,0.0,0.0,6.1849276770284485,1.0,30.424382855622593,4.916666666666667,26.531407657716215,8.416666666666666,18.010308639594033,1.9166666666666667
13900,67.91942967188018,9.083333333333334,138.48754719923866,12.166666666666666,165.43827928487397,17.416666666666668,52.996029258835144,27.583333333333332,181.7358178101978,21.166666666666668,162.41968434255082,15.0,122.0135701150845,13.5,0.0,0.0,79.17243465257881,6.25,78.73937120212146,6.666666666666667,23.525652163324782,1.75,33.63863599731068,17.0,0.0,0.0,13.322259757658161,2.6666666666666665,21.904624126615506,5.5,17.27547866489738,9.166666666666666,18.010308639594033,1.9166666666666667
13910,82.84528214719835,11.25,129.40228844660365,11.416666666666666,148.33187260404105,18.583333333333332,40.644941611124075,16.416666666666668,179.4354514335068,20.5,209.64262757675417,19.0,134.09181102007094,14.833333333333334,14.666180851968244,1.5833333333333333,79.17243465257881,6.25,58.696567628837954,5.0,23.525652163324782,1.75,23.34489221705678,16.166666666666668,0.0,0.0,13.360187708807628,4.333333333333333,23.788960122051808,7.666666666666667,12.85005282689101,10.0,14.87733158380555,1.25
13920,93.09363305599277,17.666666666666668,101.62591210537663,8.75,149.0128178701454,22.083333333333332,35.86070692051082,6.5,166.6980732916011,17.5,236.14461777303134,21.416666666666668,150.8935582683621,16.833333333333332,19.08549430196518,1.9166666666666667,79.17243465257881,6.25,58.173873665921455,5.25,17.942630323401232,1.3333333333333333,15.764287464081109,14.0,0.0,0.0,15.76296435918143,5.75,39.679887509494876,11.0,0.5991604046803202,9.583333333333334,0.0,0.0
13930,87.03489703647391,26.666666666666668,51.03317922374879,6.25,129.20073081471648,21.916666666666668,27.42676910992338,3.3333333333333335,107.91270741579235,12.166666666666666,201.5884128188036,18.0,176.50747060379945,20.0,19.08549430196518,1.9166666666666667,89.74581780519281,7.5,77.65802018466609,6.916666666666667,0.0,0.0,2.114636968080326,10.666666666666666,0.0,0.0,15.76296435918143,5.75,46.698948193047755,12.0,0.14950674544229633,7.916666666666667,11.505256373242718,1.5
13940,90.75149870040654,37.416666666666664,28.160927231114815,6.5,83.12779484255886,18.333333333333332,29.335069153380516,3.9166666666666665,93.39221763024943,11.5,119.27962818391579,10.916666666666666,167.59895191536876,19.0,19.08549430196518,1.9166666666666667,86.92851521496873,7.25,78.8120404313696,6.583333333333333,13.270430160878425,1.0833333333333333,10.634810261608896,8.666666666666666,0.0,0.0,15.76296435918143,5.75,29.631790054206476,10.333333333333334,0.14950674544229633,6.25,17.45056338950322,2.0833333333333335
13950,131.94903270648456,46.166666666666664,95.14187769630603,15.75,52.96463028863494,15.666666666666666,30.602465030901275,7.666666666666667,82.72908304486045,13.166666666666666,85.26675032016863,7.833333333333333,105.11810335925372,12.083333333333334,19.08549430196518,1.9166666666666667,64.40974465346365,5.5,41.5126321579341,3.5833333333333335,24.73377604196097,1.9166666666666667,18.382020365209314,7.0,0.0,0.0,9.57803668215298,4.75,26.590084479639,8.666666666666666,0.14950674544229633,4.583333333333333,17.45056338950322,2.0833333333333335
13960,153.47019726123563,48.25,220.22304141961453,28.25,83.8127365014059,16.5,36.32841190688972,12.916666666666666,52.710287340075354,12.0,80.770961449599,7.583333333333333,57.12323032176036,6.833333333333333,19.08549430196518,1.9166666666666667,52.36328677806868,4.5,32.73384808205699,2.9166666666666665,24.73377604196097,1.9166666666666667,18.55304629161404,5.333333333333333,0.0,0.0,2.4407046015232674,3.0833333333333335,26.580939022904754,7.0,0.14950674544229633,2.9166666666666665,17.45056338950322,2.0833333333333335
13970,123.73648558099693,43.333333333333336,295.23231920206996,34.166666666666664,183.15371030721258,21.083333333333332,67.01920346729702,17.166666666666668,80.15565966481113,14.75,52.72942649887673,5.25,45.04498941677394,5.5,20.17019585803384,1.5833333333333333,57.948918685444,4.916666666666667,32.73384808205699,2.9166666666666665,24.73377604196097,1.9166666666666667,18.260160981212866,6.666666666666667,0.0,0.0,2.4027766503738017,1.4166666666666667,24.696603027468445,4.833333333333333,0.14950674544229633,1.25,17.45056338950322,2.0833333333333335
13980,88.03443514366082,34.0,279.67023779405304,32.583333333333336,295.07428336872755,26.833333333333332,103.93562390689044,20.416666666666668,145.85567383656914,20.166666666666668,66.1536119815906,5.916666666666667,40.38194466828378,4.75,15.750882408036906,1.25,91.22264363416899,7.416666666666667,31.092766732133814,2.5,24.73377604196097,1.9166666666666667,31.286176455885997,10.0,0.0,0.0,0.0,0.0,8.80567564002539,1.5,0.0,0.0,17.45056338950322,2.0833333333333335
13990,121.41916746140055,29.333333333333332,278.46657127014424,30.916666666666668,302.14766182624663,25.833333333333332,147.9165934342975,23.583333333333332,195.52509035885024,24.083333333333332,125.27911401597389,11.083333333333334,25.219176999284397,2.6666666666666665,15.750882408036906,1.25,118.68688443095645,9.166666666666666,13.180453203483404,1.0833333333333333,24.73377604196097,1.9166666666666667,34.50966941584408,13.833333333333334,9.899034075235036,1.5,0.0,0.0,0.0,0.0,0.0,0.0,5.945307016260503,0.5833333333333334
14000,169.84886621390368,23.666666666666668,331.4370929316949,33.083333333333336,293.35285692205616,26.416666666666668,139.75019246986483,21.583333333333332,220.91738535185038,24.833333333333332,164.175089352509,14.166666666666666,56.4723093033468,6.333333333333333,15.750882408036906,1.25,101.35416248115511,7.916666666666667,19.293822981059716,1.9166666666666667,11.463345881082551,0.8333333333333334,35.85067272652343,17.5,11.504888587269997,3.1666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14010,139.0467829987993,16.75,338.43079678119483,29.833333333333332,310.944196027947,29.083333333333332,136.6124310601608,18.25,226.90965482575234,22.5,215.0323141360648,18.416666666666668,95.38167007291592,10.583333333333334,30.792127107093744,3.0833333333333335,81.04397537735694,6.25,29.51484073369951,2.75,0.0,0.0,33.42600393894309,19.0,11.508148992612853,4.833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
