Time,E1_Q,E1_K,E2_Q,E2_K,E3_Q,E3_K,E4_Q,E4_K,E5_Q,E5_K,E6_Q,E6_K,E7_Q,E7_K,off_R1_Q,off_R1_K,off_R2_Q,off_R2_K,off_R3_Q,off_R3_K,off_R4_Q,off_R4_K,on_R1_Q,on_R1_K,on_R2_Q,on_R2_K,on_R3_Q,on_R3_K,on_R4_Q,on_R4_K,on_R5_Q,on_R5_K,on_R6_Q,on_R6_K
270,48.963468575580414,106.76100628930818,64.44052866657347,97.01620812731835,64.60895574077264,95.96703959268395,43.33020992706261,79.27771340285842,47.326065490169974,110.74381310768797,39.690236524351114,72.16383724063611,22.766747131236247,42.7084477309611,8.413849720648994,14.960322622609603,12.852225528588749,18.224485719991993,7.00055966461236,9.629060327388045,4.9021862819679844,6.66459834304296,7.3061565415008864,43.453246124031104,3.8609750812400665,29.269652480951482,0.6759632037392759,1.503910166432726,7.805890089124836,38.64090606262497,4.477973509163514,31.021897810219027,5.296199922364793,23.357305304566953
280,40.879278591960336,96.54088050314483,50.22656020382616,71.3339602228486,68.62944430746035,95.91121234452066,49.635160208062835,70.68366164542307,54.44650674831025,93.97284766835087,47.53790201072016,78.63109673942354,32.72812353645811,61.25611645983563,11.64307360677545,19.07983175057456,15.339263937307585,21.519872178949452,6.40600258738942,8.922340303359565,5.56095461120967,7.583853286910954,7.240200439151628,44.1345687984497,4.748003371048622,37.8647091618658,0.9421858013852251,2.757168638459998,8.241641675212525,49.85565178769716,3.2653251745941545,35.736009732360166,3.943420239398668,26.89163439670537
290,36.21716878604876,108.25471698113209,34.82154768655326,47.471714138380655,58.27151947188569,80.83785534043422,49.99878596668651,71.74584781769036,53.58525632836072,87.04269666036033,48.40128050490927,74.42737806521171,40.55314180318277,75.77698868836241,10.322877435351458,15.755315612216867,16.393915368105727,22.468544038346298,5.466865890929852,7.906430268818625,3.9569699623678942,5.975157135141963,7.326200356727651,40.72795542635668,4.207129346905281,38.948770364864,0.9421858013852251,2.757168638459998,9.253330439032903,58.18343326671118,2.673691863219769,38.24513381995141,3.2835980087169587,32.269961276046445
300,35.514268146623515,139.07232704402463,23.17264738570218,32.60836594169927,43.84363611999377,64.25716263593921,37.907168841544646,64.69679412900744,52.65262445794941,105.06108928113572,40.54558009659622,64.72648881703059,42.78050933030448,79.80378518871017,9.70420327908784,14.7435063527167,14.28506384044641,19.722388655881748,6.904447046593603,10.954160372441445,3.0458620457811025,4.711181587323473,5.232402994295162,33.15770348837217,3.0853061552983334,34.38022672365728,0.9421858013852251,2.757168638459998,9.426269163086149,56.7954696868755,3.5763950084734355,36.04014598540152,3.5232832779644334,36.64945602065274
310,33.10538318695113,174.60691823899265,17.7005780334242,29.676140787251896,32.60076551980352,56.27386614858977,24.895446250309917,57.358053302433454,42.54307528828306,123.07948190191115,33.88421128723711,57.3969280517382,36.720849628837776,69.18768532415697,8.508007644665845,12.575343653787774,10.734523319558129,14.779308967445566,9.38591893976056,14.796950503096307,4.847690073268539,7.354039550943963,6.122360704737122,28.161337209302392,3.2238838895727344,29.34708542402277,0.9421858013852251,2.757168638459998,8.231648887000956,50.410837219631425,4.890562011696634,33.53102189781028,2.6326211135582565,33.268793410781214
320,38.0723202325826,191.74528301886687,24.187094298985766,45.702267924489774,25.960579673539275,56.776311382059326,17.15336612977306,56.29586713016616,31.976659850339285,144.3550454964421,25.21648977875603,47.74993263271363,29.767448128508565,55.948066527559035,7.851816385459968,11.708078574216202,6.5793294725668945,8.637906930297586,9.48997197573531,14.885290506099865,6.4568937252139555,9.3649097406552,6.917036543917367,22.862160852713213,3.2222986360652928,23.152449978318753,0.9421858013852251,2.757168638459998,6.427766654169974,40.97268487674889,4.518497821798346,28.436739659367447,3.6205616480089957,30.42596348884379
330,37.80957776623119,188.75786163521903,39.722924558307504,71.63729385951524,26.731541014832512,69.0583059779815,10.658406421591566,50.21243723445351,29.953344161303047,165.76921211113287,17.82991885404998,41.929399083804945,23.262251580101548,43.50160461739322,8.065383257027017,11.274446034430417,4.277365133309568,5.642101058518077,9.465085381373067,15.326990521117667,8.101014669408903,10.916152458432437,5.049015074910693,16.805959302325572,2.832244921667838,15.873753329616534,0.2662225976459493,1.2532584720272715,5.006299385460472,29.424827892516145,5.489025329687274,24.48296836982972,4.225338108910087,25.047636609502717
340,43.501132685749134,185.61320754716868,49.52824253093153,86.09619720730734,42.2181228824925,94.62718563676503,16.664969536551382,62.6689841637699,27.572097932400055,165.63060909097305,21.281758895335496,47.26488817030457,15.389319221066202,29.346804797988995,3.2171457587497603,4.047237038000661,4.278955216592983,6.141402037147992,11.553264920765107,18.330550623238707,8.356166790083828,11.548140232341686,4.538595260316286,19.909762596899228,3.273038677939992,9.756550826983831,0.0,0.0,3.462377554303675,15.989340439706885,4.799051035168575,18.856447688564497,4.747509096251025,20.13030917696231
350,45.900460377738426,168.0817610062883,57.33561743132299,95.29731751953875,55.35588072520921,114.11089524575078,29.952212028494387,80.24333719582867,33.522461365784615,163.89807133897543,24.60244799462416,51.684182161142644,15.954156411908992,30.07894961623404,1.4136898578531183,2.02361851900033,7.460966477317631,10.934691431995192,12.519271280505443,19.213950653274306,9.471635796335425,13.329196686085924,4.482235093629364,26.64728682170544,3.396414590677749,9.91141671312643,0.0,0.0,2.0791165969692993,4.885631801021545,5.186318937172491,17.259732360097335,4.838318056676164,14.598315815354349
360,44.804025996015866,131.5251572327039,65.42736484258403,103.58843692176929,61.76175657725534,122.70829146289638,41.845445948697616,89.22363847045212,41.24179103553263,155.65119163946667,31.320222147410387,59.22931824306128,18.93545634497444,35.875096094007326,1.7054670086297428,2.6017952387147107,11.13471492792592,16.42700219692428,11.013091805592117,16.740430569174624,9.67731257541728,13.214289818102424,5.15179229676318,35.88299418604655,3.1898581340853926,13.395899151334945,0.0,0.0,1.3054573846597,2.387297357317344,5.9354684139608125,23.722627737226315,4.114897568186817,10.06515458848116
