Time,E1_Q,E1_K,E2_Q,E2_K,E3_Q,E3_K,E4_Q,E4_K,E5_Q,E5_K,E6_Q,E6_K,E7_Q,E7_K,off_R1_Q,off_R1_K,off_R2_Q,off_R2_K,off_R3_Q,off_R3_K,off_R4_Q,off_R4_K,on_R1_Q,on_R1_K,on_R2_Q,on_R2_K,on_R3_Q,on_R3_K,on_R4_Q,on_R4_K,on_R5_Q,on_R5_K,on_R6_Q,on_R6_K
11660,336.2918975569612,28.13500058395985,524.5640212742017,13.938924100389832,486.3512513031133,21.91694210643482,80.36245764775678,14.145273955269692,291.4839415904759,26.31406283591181,305.1766661420295,12.776375908815444,221.54722395095257,7.5071187328391895,82.38691227760106,1.9058461869817396,22.155406280403838,0.5112896013053801,74.02842652141486,1.6820372461144384,70.3660056904086,1.7568161125548338,121.6431374697335,10.112528827558847,9.246236922382023,0.32513784729730805,8.350136962640448,0.3355838134799642,46.851240217640886,2.720743287871549,42.69522239205555,2.316318056859029,22.12496215165993,1.8426259782906949
11670,352.1199863155661,21.860993485097783,558.5057512659972,14.49112637567538,541.0734711272306,29.04093911119375,168.06500045594245,14.668649091614661,261.15657658602487,22.488016373224966,331.8817142396476,13.274379808487017,258.0572224326295,9.099218351741849,61.23646693948345,1.517153872531516,44.57646760757968,1.0566651760311194,70.13355164259902,1.6052318924105826,62.798576735428504,1.5298117834044904,117.27278529195583,13.911836621039884,6.591110557958406,0.24385338547298074,3.4876931684778048,0.13671933141776352,36.48630857307958,2.538782749510714,43.0863745731867,3.1435745057372553,26.938535807724037,1.4670588999129726
11680,424.98878181504165,16.873647998307046,588.1180610109492,14.691927203051945,644.9202715740848,33.68788569705176,288.2646032957798,14.640358543704123,361.00222762449056,19.941125742839407,352.1214805263609,12.707685715757295,329.3702405858107,11.756232285274807,51.6514866146045,1.3165384844281753,70.9101531184434,1.7213416577281138,68.72524949334839,1.57450975092904,45.433623664163996,1.1152821388690797,117.43949833349632,18.24577754713651,8.422099305868977,0.4180343750965391,0.0,0.0,42.858932630573456,3.3965967160689403,33.5727196889839,3.6192469638422353,24.22246023700299,1.8308895070913895
11690,382.5062307891303,15.366415824166355,501.89550205427184,12.173550159704204,684.2413582415292,34.56971564618046,421.29433762012513,14.300871968777654,516.4797034643608,18.376444055113762,421.58852559116184,13.171344518899796,359.2893902204937,12.726253245136048,95.75921846561211,2.4826154277788466,104.63370032742068,2.5564480065269017,65.43823180914774,1.5514681448178835,29.98434755412316,0.7599710149815854,123.29879561001867,20.998569421455112,8.511366752987989,0.650275694594617,0.0,0.0,42.0044978403282,4.2630754701681575,30.022724767161787,4.425822001498507,28.471891116419755,2.6993883758398702
11700,352.0711576937934,19.067099698885773,326.99433918148367,8.14080020989151,650.1375875147181,32.8952295630035,462.0081995374001,13.791642106387942,592.6126382999324,17.474182351972697,471.35052117735154,13.02537785865123,410.20141927686296,14.139109860586117,152.4040781970705,3.8367692974763954,121.87148166560677,2.9569581942161167,77.22506878913616,1.912453307226005,29.17657633713866,0.7402315080989466,143.5013965807867,21.271573574280097,8.592987209661695,0.6618877605695208,0.0,0.0,47.847314083192934,4.973588048529515,31.72166470221357,5.27375986159869,37.79611716061161,3.9199813805674655
11710,347.9907538109589,25.88027928280631,214.0125693745259,6.116058533844502,490.8102138846745,26.41526566715883,485.1884139785139,16.79044018490512,524.9160482193867,19.392916100424582,378.7358780605288,10.346460329383492,457.5477153349809,15.425442003010808,234.8614227011849,5.792769331483965,134.73227177988838,3.1955600081586275,101.10639330168401,2.457771318523379,26.547905859539497,0.6908827408923502,136.71308362572196,19.098915524714577,8.592987209661695,0.6618877605695208,6.209418590622781,0.2485806025777515,47.424664978988744,4.774297935086694,25.81196435819564,5.025582926935223,37.91669196510333,4.9997367309034155
11720,366.4793329604952,35.30354385121441,161.3727195735101,6.216458947532783,362.39113135428096,17.091647890415924,480.1764886223373,19.746802441556486,517.5871667974782,25.126275277346306,242.9949379158564,7.392782027883168,396.6710552826421,13.411594140690184,248.25841378792612,6.093692413638977,142.87978367494173,3.297817928419704,111.65233402766974,2.7496316625980293,41.926097199253995,1.085672878545122,129.90163268488845,16.141370535777238,8.592987209661695,0.6618877605695208,8.4911485622668,0.36044187373773934,43.30546880299769,4.245745895086169,18.871817434348383,4.198326478056997,43.64488945910528,5.257939097288099
11730,432.4462461554529,42.01869207421522,234.3697153029259,9.496205794683341,275.35912542281795,9.492057205228036,369.2651167869592,20.072143742527683,495.830477679943,31.11089720704148,192.79568624194363,6.69729382316942,283.0548407474048,9.194111706510897,248.90990967285322,6.118769337151895,115.8090931967999,2.6501844334328886,104.64218716436655,2.6574652381534025,56.201204226108466,1.3521562214607428,131.31375546418593,12.979072432221164,3.4492261203986714,0.47609470497105866,8.665862518102353,0.3852999339955145,50.796856494453614,3.8298360931185447,21.08524365852828,3.4744770852885494,34.463302575202015,4.671115537322911
11740,449.24517035694885,43.3176076064015,407.6633566067608,14.666827099629861,237.42614980307735,7.054639593029556,235.2705873416434,18.827359634463964,392.7464168886652,34.571470574785046,189.49661771878212,7.753405541438446,182.44950854822062,5.545989400945802,255.00616293608837,6.2316154929600245,74.1913089507739,1.6616912042424865,105.9311580540364,2.7649927333388007,45.41594763946756,1.0659333716624835,133.2126170813514,9.61202121404636,0.17088790379271815,0.24385338547298077,15.769689321020747,0.6338805365732654,55.88925501093458,3.6565403422987024,26.063441670006043,2.85403474862988,28.577675032703358,3.9669272653646837
11750,476.9675491463698,41.957422473640385,552.1534244868009,19.17647901446189,365.3697725595351,11.969107624128903,101.59117532531887,15.276895871691279,335.66576098709993,35.13110125141685,227.41089668463465,9.444901545495316,165.7417318517071,5.113697451442424,207.60367037292158,4.9777693173141415,39.608802900800235,0.8095418687335191,117.52669862956662,2.9954087944503676,39.67105342687387,0.947496330366652,113.82799020270728,7.45073833751523,0.08162045667370595,0.011612065974902995,16.885991152599686,0.8824611391510162,71.06141515791283,3.6738699173806864,23.266923077761206,2.0681411221955637,27.723154611533033,3.239266051007849
