Time,E1_D,E1_T,E2_D,E2_T,E3_D,E3_T,E4_D,E4_T,E5_D,E5_T,E6_D,E6_T,E7_D,E7_T,off_R1_D,off_R1_T,off_R2_D,off_R2_T,off_R3_D,off_R3_T,off_R4_D,off_R4_T,on_R1_D,on_R1_T,on_R2_D,on_R2_T,on_R3_D,on_R3_T,on_R4_D,on_R4_T,on_R5_D,on_R5_T,on_R6_D,on_R6_T
17200,114.76772848444057,26.083333333333332,214.04294576860534,21.916666666666668,129.16283106038807,16.833333333333332,23.152293110228232,21.083333333333332,31.169569476292875,19.5,11.081218658882653,1.0833333333333333,2.950166773511929,0.3333333333333333,22.032609723577362,2.5,50.58831708036691,3.9166666666666665,53.55326078185217,5.083333333333333,0.0,0.0,0.0,0.0,16.761765038526928,3.5,0.0,0.0,0.0,0.0,9.251724290972007,1.3333333333333333,0.0,0.0
17205,108.36315431695864,20.666666666666668,239.05004310295405,23.0,144.53116231664805,21.333333333333332,32.69828047251959,19.333333333333332,55.73478890920436,19.333333333333332,23.731978430313443,2.1666666666666665,0.0,0.0,32.754334383667945,3.3333333333333335,39.37655258430913,3.0833333333333335,46.254033745823364,4.25,0.0,0.0,0.0,0.0,22.99202028759432,5.166666666666667,0.0,0.0,0.0,0.0,15.087604626440736,2.1666666666666665,0.0,0.0
17210,103.21931041468589,15.416666666666666,237.97266211836836,22.25,178.6190231517444,28.583333333333332,29.06756589816381,15.583333333333334,88.61841618869227,19.416666666666668,40.540496024091404,3.5833333333333335,2.353751011532007,0.25,30.387662300334608,2.9166666666666665,20.87550752719444,1.6666666666666667,41.32060067175911,4.0,0.0,0.0,0.0,0.0,29.216341174201997,6.833333333333333,0.0,0.0,0.0,0.0,16.159759127319848,3.0,0.0,0.0
17215,84.41542364940305,10.916666666666666,228.51574685876236,20.833333333333332,182.49574292310777,35.666666666666664,25.508570075197337,11.416666666666666,112.80857673926528,18.5,52.13112150856116,4.583333333333333,9.194441483185164,1.0833333333333333,22.440913714894418,2.0833333333333335,8.357183176431107,0.6666666666666666,49.48064453250567,4.916666666666667,0.0,0.0,0.9740182824550354,0.3333333333333333,27.511529696738183,7.833333333333333,0.0,0.0,0.0,0.0,16.25327532866321,3.8333333333333335,0.0,0.0
17220,63.990845716783745,8.25,216.11994161236225,19.25,153.58857608160835,41.75,23.662314664544464,7.25,114.37382732879291,15.416666666666666,82.19659288693951,7.25,20.047184028568797,2.3333333333333335,16.5110516346539,1.5833333333333333,0.0,0.0,70.75960490524064,6.583333333333333,0.0,0.0,8.134030491160912,1.1666666666666667,19.056159386570076,8.666666666666666,0.0,0.0,0.0,0.0,16.254293394995397,4.666666666666667,0.0,0.0
17225,69.74108791576083,8.75,168.56717196425697,14.916666666666666,138.30874049251713,47.25,23.76292935078223,4.75,101.6321483413732,11.916666666666666,108.67171343937248,9.5,33.47649483795899,3.8333333333333335,16.5110516346539,1.5833333333333333,0.0,0.0,83.34940787770022,7.166666666666667,0.0,0.0,14.22229931957485,2.0,15.25376622653799,9.5,0.0,0.0,0.0,0.0,14.541840897313968,5.0,0.0,0.0
17230,71.64036560423934,8.0,128.81360709293114,11.5,140.53239240027412,51.166666666666664,32.152345759612764,3.9166666666666665,83.91319828622426,9.25,120.95037956378934,10.916666666666666,42.98474158718566,4.916666666666667,10.721724660090596,0.8333333333333334,0.0,0.0,74.53612756651609,6.333333333333333,0.0,0.0,15.220865564233009,2.8333333333333335,14.079664459162403,10.0,0.0,0.0,0.0,0.0,7.002593690375068,5.0,0.0,0.0
17235,56.83766731990485,6.666666666666667,109.13392303694572,9.666666666666666,133.808181415104,52.666666666666664,30.723026788429554,3.1666666666666665,70.06513088947143,6.916666666666667,112.49941660679451,10.333333333333334,59.68983896901032,7.083333333333333,0.0,0.0,0.0,0.0,63.346443680049504,5.5,0.0,0.0,15.268669700749337,3.6666666666666665,7.849409210095009,10.0,0.0,0.0,0.0,0.0,4.962185395469068,5.666666666666667,0.0,0.0
17240,42.644640250258455,6.0,107.03475484908562,9.416666666666666,104.71156555929832,49.166666666666664,43.879741306317435,4.333333333333333,58.38949764620113,5.166666666666667,95.69089901301656,8.916666666666666,76.48439879354017,9.333333333333334,0.0,0.0,0.0,0.0,53.28473200671007,4.416666666666667,0.0,0.0,17.608678015316343,4.416666666666667,1.6250883234873352,10.0,0.0,0.0,0.0,0.0,10.783067621047962,6.5,0.0,0.0
17245,45.39142133631746,7.583333333333333,95.87412368148455,8.5,99.74485596980902,44.25,66.75529592016332,6.333333333333333,46.490758307191754,4.0,93.94467209922381,8.666666666666666,89.43799601301168,11.0,0.0,0.0,0.0,0.0,37.83129430520404,2.9166666666666665,0.0,0.0,17.472455766312613,4.416666666666667,0.09501574811463105,10.0,0.0,0.0,0.0,0.0,12.909321530889796,7.333333333333333,0.0,0.0
