Time,E1_C,E2_C,E3_C,E4_C,E5_C,E6_C,E7_C,off_R1_C,off_R2_C,off_R3_C,off_R4_C,on_R1_C,on_R2_C,on_R3_C,on_R4_C,on_R5_C,on_R6_C
15190,1,10,12,7,10,4,0,0,0,0,0,4,0,0,0,0,0
15200,0,6,9,6,5,9,0,0,0,0,0,6,1,1,0,0,0
15210,0,0,0,0,0,0,0,0,0,0,0,2,2,1,3,3,2
15220,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1
15230,17,10,4,4,4,0,0,0,0,0,0,0,0,0,0,1,0
15240,13,11,17,7,5,4,0,0,0,0,0,0,0,0,0,0,0
15250,8,13,15,14,11,10,0,0,0,0,0,0,0,0,0,0,0
15260,5,14,17,11,8,7,0,0,0,0,0,0,0,0,0,0,0
15270,6,8,14,12,10,10,0,0,0,0,0,0,0,0,0,0,0
15280,2,4,13,12,12,8,0,0,0,0,0,4,0,0,0,0,0
15290,0,6,8,8,7,6,0,0,0,0,0,7,1,0,0,0,0
15300,0,0,0,0,0,0,0,0,0,0,0,3,3,1,3,3,3
15310,16,0,0,0,0,0,0,0,0,0,0,0,3,0,2,4,1
15320,17,11,5,4,4,0,0,0,0,0,0,0,0,0,0,1,0
15330,16,13,16,8,10,4,0,0,0,0,0,0,0,0,0,0,0
15340,15,12,13,11,11,11,0,0,0,0,0,0,0,0,0,0,0
15350,8,14,12,13,10,13,0,0,0,0,0,0,0,0,0,0,0
15360,8,13,16,7,14,11,0,0,0,0,0,0,0,0,0,0,0
15370,0,9,13,10,8,11,0,0,0,0,0,4,0,0,0,0,0
15380,0,4,10,10,7,10,0,0,0,0,0,8,1,0,0,0,0
15390,0,0,0,0,0,0,0,0,0,0,0,2,3,0,6,3,3
15400,18,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,2
15410,13,11,5,4,4,0,0,0,0,0,0,0,0,0,0,1,1
15420,14,12,18,8,10,4,0,0,0,0,0,0,0,0,0,0,0
15430,9,11,16,12,8,11,0,0,0,0,0,0,0,0,0,0,0
15440,8,15,14,14,10,13,0,0,0,0,0,0,0,0,0,0,0
15450,9,14,9,10,13,10,0,0,0,0,0,0,0,0,0,0,0
15460,0,8,11,10,9,7,0,0,0,0,0,4,0,0,0,0,0
15470,0,5,12,11,8,10,0,0,0,0,0,7,1,1,0,0,0
15480,0,0,0,0,0,0,0,0,0,0,0,3,3,1,6,3,0
15490,18,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,1
15500,13,7,5,4,4,0,0,0,0,0,0,0,0,0,0,1,0
15510,3,17,17,10,13,4,0,0,0,0,0,0,0,0,0,0,0
15520,8,8,14,13,12,12,0,0,0,0,0,0,0,0,0,0,0
15530,3,5,12,11,10,12,0,0,0,0,0,0,0,0,0,0,0
15540,6,8,10,8,10,12,0,0,0,0,0,0,0,0,0,0,0
15550,1,5,13,7,6,9,0,0,0,0,0,4,0,0,0,0,0
15560,0,3,8,8,8,5,0,0,0,0,0,6,1,1,0,0,0
15570,0,0,0,0,0,0,0,0,0,0,0,5,2,1,6,3,3
15580,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
15590,13,6,5,4,4,0,0,0,0,0,0,0,0,0,0,0,3
15600,11,14,14,7,12,4,0,0,0,0,0,0,0,0,0,0,0
15610,8,13,9,13,8,11,0,0,0,0,0,0,0,0,0,0,0
15620,9,10,13,8,9,11,0,0,0,0,0,0,0,0,0,0,0
15630,3,7,12,9,8,7,0,0,0,0,0,0,0,0,0,0,0
15640,0,8,7,9,8,8,0,0,0,0,0,4,0,0,0,0,0
15650,0,2,6,6,4,7,0,0,0,0,0,6,1,0,0,0,0
15660,0,0,0,0,0,0,0,0,0,0,0,2,2,0,6,3,1
15670,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
15680,12,5,5,4,4,0,0,0,0,0,0,0,0,0,0,0,1
15690,9,15,10,8,8,4,0,0,0,0,0,0,0,0,0,0,0
15700,6,10,11,11,9,11,0,0,0,0,0,0,0,0,0,0,0
15710,8,9,9,9,11,8,0,0,0,0,0,0,0,0,0,0,0
15720,3,6,12,9,6,5,0,0,0,0,0,0,0,0,0,0,0
15730,0,7,7,8,7,9,0,0,0,0,0,4,0,0,0,0,0
15740,0,3,7,5,10,5,0,0,0,0,0,5,1,1,0,0,0
15750,0,0,0,0,0,0,0,0,0,0,0,2,3,1,6,3,2
15760,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2
15770,11,5,5,4,4,0,0,0,0,0,0,0,0,0,1,0,0
15780,9,14,11,4,9,4,0,0,0,0,0,0,0,0,0,0,0
15790,12,13,11,7,9,12,0,0,0,0,0,0,0,0,0,0,0
15800,10,10,14,9,8,12,0,0,0,0,0,0,0,0,0,0,0
15810,5,12,11,13,5,6,0,0,0,0,0,0,0,0,0,0,0
15820,1,7,14,10,11,7,0,0,0,0,0,4,0,0,0,0,0
15830,0,4,8,11,9,3,0,0,0,0,0,7,1,1,0,0,0
15840,0,0,0,0,0,0,0,0,0,0,0,4,3,0,6,1,1
15850,17,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2
15860,16,9,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0
15870,8,10,11,10,12,4,0,0,0,0,0,0,0,0,0,0,0
15880,8,12,13,11,8,12,0,0,0,0,0,0,0,0,0,0,0
15890,5,13,12,11,9,14,0,0,0,0,0,0,0,0,0,0,0
15900,6,5,11,8,11,9,0,0,0,0,0,0,0,0,0,0,0
15910,0,5,10,9,8,8,0,0,0,0,0,4,0,0,0,0,0
15920,0,2,6,6,8,7,0,0,0,0,0,7,1,0,0,0,0
15930,0,0,0,0,0,0,0,0,0,0,0,2,3,0,6,3,1
15940,20,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
15950,9,5,5,2,4,0,0,0,0,0,0,0,0,0,0,0,1
15960,10,15,9,4,9,4,0,0,0,0,0,0,0,0,0,0,1
15970,5,13,11,7,3,12,0,0,0,0,0,0,0,0,0,0,0
15980,9,10,13,13,5,6,0,0,0,0,0,0,0,0,0,0,0
15990,5,9,13,11,12,3,0,0,0,0,0,0,0,0,0,0,0
16000,0,7,10,9,12,7,0,0,0,0,0,4,0,0,0,0,0
16010,0,1,6,6,8,9,0,0,0,0,0,7,1,0,0,0,0
16020,0,0,0,0,0,0,0,0,0,0,0,5,3,0,5,3,3
16030,17,0,0,0,0,0,0,0,0,0,0,0,2,0,1,4,0
16040,11,7,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0
16050,8,11,11,8,12,4,0,0,0,0,0,0,0,0,0,0,0
16060,8,14,9,10,8,12,0,0,0,0,0,0,0,0,0,0,0
16070,7,9,12,8,6,12,0,0,0,0,0,0,0,0,0,0,0
16080,4,9,13,11,7,6,0,0,0,0,0,0,0,0,0,0,0
16090,1,6,9,11,8,7,0,0,0,0,0,4,0,0,0,0,0
16100,0,2,8,7,7,2,0,0,0,0,0,7,1,0,0,0,0
16110,0,0,0,0,0,0,0,0,0,0,0,4,3,0,6,3,2
16120,18,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0
16130,12,10,5,4,4,0,0,0,0,0,0,0,0,0,1,1,0
16140,10,16,9,8,13,4,0,0,0,0,0,0,0,0,0,0,0
16150,10,14,13,7,8,12,0,0,0,0,0,0,0,0,0,0,0
16160,12,10,14,9,6,11,0,0,0,0,0,0,0,0,0,0,0
16170,7,9,14,11,9,7,0,0,0,0,0,0,0,0,0,0,0
16180,1,9,10,11,10,6,0,0,0,0,0,4,0,0,0,0,0
16190,0,5,9,7,9,6,0,0,0,0,0,7,1,1,0,0,0
16200,0,0,0,0,0,0,0,0,0,0,0,4,3,1,2,3,1
16210,17,0,0,0,0,0,0,0,0,0,0,0,3,0,3,2,0
16220,16,8,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0
16230,15,10,13,9,6,4,0,0,0,0,0,0,0,0,0,0,0
16240,9,15,11,8,12,11,0,0,0,0,0,0,0,0,0,0,0
16250,9,11,12,9,7,9,0,0,0,0,0,0,0,0,0,0,0
16260,5,13,11,13,10,4,0,0,0,0,0,0,0,0,0,0,0
16270,0,9,14,9,8,4,0,0,0,0,0,4,0,0,0,0,0
16280,0,3,10,10,7,8,0,0,0,0,0,6,1,0,0,0,0
16290,0,0,0,0,0,0,0,0,0,0,0,5,2,0,4,2,2
16300,15,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3
16310,12,9,5,4,4,0,0,0,0,0,0,0,0,0,1,0,1
16320,6,10,12,8,12,4,0,0,0,0,0,0,0,0,0,0,0
16330,5,12,11,9,10,10,0,0,0,0,0,0,0,0,0,0,0
16340,11,7,9,8,10,10,0,0,0,0,0,0,0,0,0,0,0
16350,11,5,9,10,6,12,0,0,0,0,0,0,0,0,0,0,0
16360,1,10,9,6,6,7,0,0,0,0,0,4,0,0,0,0,0
16370,0,5,8,5,8,6,0,0,0,0,0,7,1,1,0,0,0
16380,0,0,0,0,0,0,0,0,0,0,0,5,3,0,6,3,2
16390,18,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,4
16400,10,11,5,4,4,0,0,0,0,0,0,0,0,0,0,1,0
16410,10,14,17,9,9,4,0,0,0,0,0,0,0,0,0,0,0
16420,8,11,15,13,11,10,0,0,0,0,0,0,0,0,0,0,0
16430,10,10,13,10,8,8,0,0,0,0,0,0,0,0,0,0,0
16440,9,7,12,13,7,9,0,0,0,0,0,0,0,0,0,0,0
16450,1,9,8,12,12,7,0,0,0,0,0,4,0,0,0,0,0
16460,0,6,8,4,9,10,0,0,0,0,0,6,1,0,0,0,0
16470,0,0,0,0,0,0,0,0,0,0,0,4,3,0,5,3,3
16480,17,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,1
16490,18,7,5,4,4,0,0,0,0,0,0,0,0,0,0,1,0
16500,13,15,16,9,10,4,0,0,0,0,0,0,0,0,0,0,0
16510,7,12,11,12,8,11,0,0,0,0,0,0,0,0,0,0,0
16520,5,14,11,12,10,11,0,0,0,0,0,0,0,0,0,0,0
16530,7,8,14,10,12,6,0,0,0,0,0,0,0,0,0,0,0
16540,0,7,10,8,9,11,0,0,0,0,0,4,0,0,0,0,0
16550,0,1,7,7,6,9,0,0,0,0,0,7,1,0,0,0,0
16560,0,0,0,0,0,0,0,0,0,0,0,4,3,0,6,3,3
16570,17,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,3
16580,12,6,5,3,4,0,0,0,0,0,0,0,0,0,0,1,1
16590,10,15,10,7,8,4,0,0,0,0,0,0,0,0,0,0,0
16600,10,15,10,10,9,12,0,0,0,0,0,0,0,0,0,0,0
16610,9,10,14,9,8,10,0,0,0,0,0,0,0,0,0,0,0
16620,6,11,11,11,6,7,0,0,0,0,0,0,0,0,0,0,0
16630,1,8,11,8,9,5,0,0,0,0,0,4,0,0,0,0,0
16640,0,6,8,9,6,3,0,0,0,0,0,7,1,1,0,0,0
16650,0,0,0,0,0,0,0,0,0,0,0,4,3,1,4,3,2
16660,18,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,0
16670,14,8,5,4,4,0,0,0,0,0,0,0,0,0,0,1,0
16680,14,11,14,13,10,4,0,0,0,0,0,0,0,0,0,0,0
16690,7,15,12,14,11,12,0,0,0,0,0,0,0,0,0,0,0
16700,7,12,13,9,9,9,0,0,0,0,0,0,0,0,0,0,0
16710,9,9,15,10,7,9,0,0,0,0,0,0,0,0,0,0,0
16720,1,8,7,12,10,9,0,0,0,0,0,4,0,0,0,0,0
16730,0,6,10,5,7,7,0,0,0,0,0,7,1,1,0,0,0
16740,0,0,0,0,0,0,0,0,0,0,0,4,3,0,6,3,2
16750,18,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,1
16760,18,8,5,4,4,0,0,0,0,0,0,0,0,0,0,1,1
16770,10,13,14,6,6,4,0,0,0,0,0,0,0,0,0,0,1
16780,7,13,13,10,7,11,0,0,0,0,0,0,0,0,0,0,0
16790,5,12,10,10,9,10,0,0,0,0,0,0,0,0,0,0,0
16800,5,10,11,10,7,7,0,0,0,0,0,0,0,0,0,0,0
16810,2,4,6,9,8,6,0,0,0,0,0,4,0,0,0,0,0
16820,0,5,7,4,5,6,0,0,0,0,0,6,1,0,0,0,0
16830,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,3,2
16840,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
16850,15,10,5,4,4,0,0,0,0,0,0,0,0,0,1,1,1
16860,11,11,13,6,3,4,0,0,0,0,0,0,0,0,0,0,2
16870,9,12,13,11,8,12,0,0,0,0,0,0,0,0,0,0,0
16880,10,13,14,10,7,7,0,0,0,0,0,0,0,0,0,0,0
16890,6,7,12,12,11,6,0,0,0,0,0,0,0,0,0,0,0
16900,3,10,10,9,7,6,0,0,0,0,0,4,0,0,0,0,0
16910,0,5,5,7,7,8,0,0,0,0,0,8,1,0,0,0,0
16920,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,3,3
16930,18,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0
16940,12,7,5,4,4,0,0,0,0,0,0,0,0,0,0,1,0
16950,12,11,7,5,11,4,0,0,0,0,0,0,0,0,0,0,0
16960,6,12,13,6,7,12,0,0,0,0,0,0,0,0,0,0,0
16970,4,11,12,12,6,12,0,0,0,0,0,0,0,0,0,0,0
16980,8,8,10,10,9,9,0,0,0,0,0,0,0,0,0,0,0
16990,0,7,10,9,10,6,0,0,0,0,0,4,0,0,0,0,0
17000,0,3,9,5,5,7,0,0,0,0,0,7,1,1,0,0,0
17010,0,0,0,0,0,0,0,0,0,0,0,4,2,0,6,3,3
17020,15,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,3
17030,6,10,5,4,4,0,0,0,0,0,0,0,0,0,0,1,1
17040,11,12,14,7,6,4,0,0,0,0,0,0,0,0,0,0,0
17050,8,4,15,11,9,12,0,0,0,0,0,0,0,0,0,0,0
17060,8,9,7,9,7,10,0,0,0,0,0,0,0,0,0,0,0
17070,7,5,5,6,10,7,0,0,0,0,0,0,0,0,0,0,0
17080,1,7,9,4,7,6,0,0,0,0,0,4,0,0,0,0,0
17090,0,5,6,6,5,6,0,0,0,0,0,7,1,0,0,0,0
17100,0,0,0,0,0,0,0,0,0,0,0,5,2,1,6,3,3
17110,19,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4
17120,8,7,5,3,4,0,0,0,0,0,0,0,0,0,0,1,2
17130,7,11,9,6,5,4,0,0,0,0,0,0,0,0,0,0,0
17140,2,12,14,11,7,11,0,0,0,0,0,0,0,0,0,0,0
17150,4,6,13,9,8,5,0,0,0,0,0,0,0,0,0,0,0
17160,7,2,8,10,12,6,0,0,0,0,0,0,0,0,0,0,0
17170,1,5,4,5,8,6,0,0,0,0,0,4,0,0,0,0,0
17180,0,3,3,3,5,6,0,0,0,0,0,8,1,1,0,0,0
17190,0,0,0,0,0,0,0,0,0,0,0,4,1,0,5,3,3
17200,16,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2
17210,15,10,5,3,4,0,0,0,0,0,0,0,0,0,0,1,2
17220,10,11,8,4,4,4,0,0,0,0,0,0,0,0,0,0,1
17230,8,11,11,8,5,11,0,0,0,0,0,0,0,0,0,0,0
17240,8,12,11,9,8,4,0,0,0,0,0,0,0,0,0,0,0
17250,11,9,11,9,7,7,0,0,0,0,0,0,0,0,0,0,0
17260,2,10,11,11,9,6,0,0,0,0,0,4,0,0,0,0,0
17270,0,6,7,7,7,8,0,0,0,0,0,7,1,1,0,0,0
17280,0,0,0,0,0,0,0,0,0,0,0,4,1,1,6,3,2
17290,19,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4
17300,13,10,5,4,4,0,0,0,0,0,0,0,0,0,0,1,2
17310,6,12,13,6,10,4,0,0,0,0,0,0,0,0,0,0,1
17320,7,10,14,10,8,11,0,0,0,0,0,0,0,0,0,0,0
17330,9,7,11,11,8,13,0,0,0,0,0,0,0,0,0,0,0
17340,9,8,7,11,8,4,0,0,0,0,0,0,0,0,0,0,0
17350,1,11,7,7,9,7,0,0,0,0,0,4,0,0,0,0,0
17360,0,6,9,7,4,7,0,0,0,0,0,7,1,0,0,0,0
17370,0,0,0,0,0,0,0,0,0,0,0,4,3,0,5,3,2
17380,18,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,4
17390,16,6,5,4,4,0,0,0,0,0,0,0,0,0,1,1,2
17400,16,12,15,6,8,4,0,0,0,0,0,0,0,0,0,0,2
17410,12,14,14,11,9,12,0,0,0,0,0,0,0,0,0,0,0
17420,7,15,9,10,9,12,0,0,0,0,0,0,0,0,0,0,0
17430,6,13,14,10,8,8,0,0,0,0,0,0,0,0,0,0,0
17440,0,8,11,11,5,7,0,0,0,0,0,4,0,0,0,0,0
17450,0,5,6,9,11,3,0,0,0,0,0,6,1,1,0,0,0
17460,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,3,2
17470,18,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0
17480,13,8,4,4,4,0,0,0,0,0,0,0,0,0,0,1,0
17490,9,14,14,8,13,4,0,0,0,0,0,0,0,0,0,0,0
17500,6,11,13,11,10,11,0,0,0,0,0,0,0,0,0,0,0
17510,6,13,16,10,10,16,0,0,0,0,0,0,0,0,0,0,0
17520,9,6,12,11,8,9,0,0,0,0,0,0,0,0,0,0,0
17530,1,5,8,10,5,8,0,0,0,0,0,4,0,0,0,0,0
17540,0,5,7,5,6,8,0,0,0,0,0,7,1,1,0,0,0
17550,0,0,0,0,0,0,0,0,0,0,0,5,3,2,6,3,2
17560,19,0,0,0,0,0,0,0,0,0,0,0,3,1,4,3,0
17570,13,9,5,4,4,0,0,0,0,0,0,0,0,0,1,2,1
17580,6,12,13,7,13,4,0,0,0,0,0,0,0,0,0,0,0
17590,10,16,13,11,11,9,0,0,0,0,0,0,0,0,0,0,0
17600,8,8,11,10,10,14,0,0,0,0,0,0,0,0,0,0,0
17610,9,9,10,7,9,8,0,0,0,0,0,0,0,0,0,0,0
17620,0,8,8,10,9,9,0,0,0,0,0,4,0,0,0,0,0
17630,0,4,7,7,6,9,0,0,0,0,0,6,1,0,0,0,0
17640,0,0,0,0,0,0,0,0,0,0,0,4,2,1,6,3,2
17650,18,0,0,0,0,0,0,0,0,0,0,0,0,1,6,4,0
17660,14,5,4,4,4,0,0,0,0,0,0,0,0,0,0,1,0
17670,6,13,13,7,9,4,0,0,0,0,0,0,0,0,0,0,0
17680,3,10,14,10,8,11,0,0,0,0,0,0,0,0,0,0,0
17690,7,7,11,10,9,8,0,0,0,0,0,0,0,0,0,0,0
17700,8,6,10,12,8,9,0,0,0,0,0,0,0,0,0,0,0
17710,2,9,4,9,11,8,0,0,0,0,0,4,0,0,0,0,0
17720,0,5,8,5,10,5,0,0,0,0,0,7,1,0,0,0,0
17730,0,0,0,0,0,0,0,0,0,0,0,5,3,0,6,3,2
17740,17,0,0,0,0,0,0,0,0,0,0,0,2,0,3,4,2
17750,10,6,5,3,4,0,0,0,0,0,0,0,0,0,0,1,0
17760,11,16,12,8,9,4,0,0,0,0,0,0,0,0,0,0,1
17770,9,11,13,10,8,12,0,0,0,0,0,0,0,0,0,0,0
17780,7,8,11,11,11,12,0,0,0,0,0,0,0,0,0,0,0
17790,4,9,12,10,9,5,0,0,0,0,0,0,0,0,0,0,0
17800,1,5,10,8,6,14,0,0,0,0,0,4,0,0,0,0,0
17810,0,3,5,5,9,8,0,0,0,0,0,6,1,1,0,0,0
17820,0,0,0,0,0,0,0,0,0,0,0,4,3,3,6,3,1
17830,20,0,0,0,0,0,0,0,0,0,0,0,3,3,6,4,0
17840,14,9,4,4,3,0,0,0,0,0,0,0,0,0,2,1,0
17850,12,14,7,6,9,4,0,0,0,0,0,0,0,0,0,0,0
17860,4,13,14,6,10,12,0,0,0,0,0,0,0,0,0,0,0
17870,3,14,14,10,4,12,0,0,0,0,0,0,0,0,0,0,0
17880,5,3,17,10,9,5,0,0,0,0,0,0,0,0,0,0,0
17890,2,4,11,15,8,7,0,0,0,0,0,4,0,0,0,0,0
17900,0,2,3,7,10,7,0,0,0,0,0,7,1,1,0,0,0
17910,0,0,0,0,0,0,0,0,0,0,0,5,2,2,6,3,3
17920,19,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,3
17930,8,6,5,4,4,0,0,0,0,0,0,0,0,0,2,1,0
17940,8,14,7,5,10,4,0,0,0,0,0,0,0,0,0,0,0
17950,6,13,10,5,10,12,0,0,0,0,0,0,0,0,0,0,0
17960,7,10,15,10,5,12,0,0,0,0,0,0,0,0,0,0,0
17970,6,5,10,13,8,7,0,0,0,0,0,0,0,0,0,0,0
17980,1,6,8,9,12,7,0,0,0,0,0,4,0,0,0,0,0
17990,0,5,5,4,6,8,0,0,0,0,0,7,1,1,0,0,0
18000,0,0,0,0,0,0,0,0,0,0,0,5,2,0,6,3,2
18010,14,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1
18020,7,7,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0
18030,7,9,9,8,10,4,0,0,0,0,0,0,0,0,0,0,0
18040,7,7,11,8,7,12,0,0,0,0,0,0,0,0,0,0,0
18050,8,5,9,9,12,8,0,0,0,0,0,0,0,0,0,0,0
18060,7,6,5,9,9,8,0,0,0,0,0,0,0,0,0,0,0
18070,1,6,6,5,7,7,0,0,0,0,0,4,0,0,0,0,0
18080,0,4,5,4,5,9,0,0,0,0,0,7,1,0,0,0,0
18090,0,0,0,0,0,0,0,0,0,0,0,4,3,0,6,3,1
18100,14,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,0
18110,14,7,4,3,4,0,0,0,0,0,0,0,0,0,0,1,0
18120,10,11,9,4,8,4,0,0,0,0,0,0,0,0,0,0,0
18130,6,10,12,6,6,9,0,0,0,0,0,0,0,0,0,0,0
18140,5,12,12,11,5,5,0,0,0,0,0,0,0,0,0,0,0
18150,6,3,9,8,8,3,0,0,0,0,0,0,0,0,0,0,0
18160,2,5,9,9,8,4,0,0,0,0,0,4,0,0,0,0,0
18170,0,5,3,5,5,7,0,0,0,0,0,8,1,1,0,0,0
18180,0,0,0,0,0,0,0,0,0,0,0,4,3,0,6,3,1
18190,19,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1
18200,13,6,5,3,4,0,0,0,0,0,0,0,0,0,2,1,0
18210,6,14,10,6,12,4,0,0,0,0,0,0,0,0,0,0,0
18220,4,10,11,8,9,10,0,0,0,0,0,0,0,0,0,0,0
18230,8,4,12,10,10,14,0,0,0,0,0,0,0,0,0,0,0
18240,4,8,9,9,7,8,0,0,0,0,0,0,0,0,0,0,0
18250,1,4,7,6,8,10,0,0,0,0,0,4,0,0,0,0,0
18260,0,3,6,5,3,5,0,0,0,0,0,7,1,0,0,0,0
18270,0,0,0,0,0,0,0,0,0,0,0,4,2,1,6,3,1
18280,18,0,0,0,0,0,0,0,0,0,0,0,1,0,6,3,0
18290,14,8,4,4,4,0,0,0,0,0,0,0,0,0,2,1,0
18300,9,16,10,7,12,4,0,0,0,0,0,0,0,0,0,0,0
18310,6,13,13,8,8,9,0,0,0,0,0,0,0,0,0,0,0
18320,11,13,11,10,6,9,0,0,0,0,0,0,0,0,0,0,0
18330,8,8,11,10,9,9,0,0,0,0,0,0,0,0,0,0,0
18340,2,7,13,9,7,6,0,0,0,0,0,4,0,0,0,0,0
18350,0,5,7,9,7,5,0,0,0,0,0,8,1,1,0,0,0
18360,0,0,0,0,0,0,0,0,0,0,0,4,3,3,6,3,0
18370,18,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0
18380,11,8,5,3,4,0,0,0,0,0,0,0,0,0,1,0,0
18390,12,10,16,7,9,4,0,0,0,0,0,0,0,0,0,0,0
18400,11,10,12,12,7,11,0,0,0,0,0,0,0,0,0,0,0
18410,11,13,9,11,9,8,0,0,0,0,0,0,0,0,0,0,0
18420,9,7,12,9,11,9,0,0,0,0,0,0,0,0,0,0,0
18430,0,11,11,7,8,9,0,0,0,0,0,4,0,0,0,0,0
18440,0,5,6,4,8,8,0,0,0,0,0,6,1,0,0,0,0
18450,0,0,0,0,0,0,0,0,0,0,0,5,2,0,6,3,1
18460,18,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,0
18470,17,6,5,4,4,0,0,0,0,0,0,0,0,0,0,1,0
18480,13,15,13,6,6,4,0,0,0,0,0,0,0,0,0,0,0
18490,4,13,14,11,8,12,0,0,0,0,0,0,0,0,0,0,0
18500,10,14,14,11,10,8,0,0,0,0,0,0,0,0,0,0,0
18510,5,9,13,12,9,10,0,0,0,0,0,0,0,0,0,0,0
18520,1,7,11,10,9,6,0,0,0,0,0,4,0,0,0,0,0
18530,0,4,11,8,4,6,0,0,0,0,0,7,0,1,0,0,0
18540,0,0,0,0,0,0,0,0,0,0,0,4,1,0,6,3,3
18550,19,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0
18560,17,12,5,4,4,0,0,0,0,0,0,0,0,0,1,1,0
18570,17,12,11,6,10,4,0,0,0,0,0,0,0,0,0,0,0
18580,7,13,10,9,7,10,0,0,0,0,0,0,0,0,0,0,0
18590,12,11,13,7,8,8,0,0,0,0,0,0,0,0,0,0,0
18600,4,12,11,12,8,4,0,0,0,0,0,0,0,0,0,0,0
18610,2,12,15,10,10,7,0,0,0,0,0,4,0,0,0,0,0
18620,0,4,11,11,7,2,0,0,0,0,0,6,1,0,0,0,0
18630,0,0,0,0,0,0,0,0,0,0,0,5,3,0,6,3,0
18640,17,0,0,0,0,0,0,0,0,0,0,0,3,0,2,4,0
18650,15,9,5,4,4,0,0,0,0,0,0,0,0,0,0,1,0
18660,14,12,13,12,12,4,0,0,0,0,0,0,0,0,0,0,0
18670,10,13,14,9,10,13,0,0,0,0,0,0,0,0,0,0,0
18680,8,13,13,12,10,13,0,0,0,0,0,0,0,0,0,0,0
18690,5,10,13,10,9,13,0,0,0,0,0,0,0,0,0,0,0
18700,0,7,11,12,10,10,0,0,0,0,0,4,0,0,0,0,0
18710,0,6,7,7,8,10,0,0,0,0,0,7,1,1,0,0,0
18720,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,3,2
18730,18,0,0,0,0,0,0,0,0,0,0,0,3,0,6,4,0
18740,15,11,5,3,4,0,0,0,0,0,0,0,0,0,1,1,0
18750,10,14,14,8,14,4,0,0,0,0,0,0,0,0,0,0,1
18760,8,14,12,9,8,11,0,0,0,0,0,0,0,0,0,0,0
18770,12,8,11,9,10,12,0,0,0,0,0,0,0,0,0,0,0
18780,6,11,14,7,11,10,0,0,0,0,0,0,0,0,0,0,0
18790,0,10,9,12,8,10,0,0,0,0,0,4,0,0,0,0,0
18800,0,6,9,6,8,9,0,0,0,0,0,7,1,1,0,0,0
18810,0,0,0,0,0,0,0,0,0,0,0,0,3,1,6,3,2
18820,19,0,0,0,0,0,0,0,0,0,0,0,3,0,1,4,3
18830,18,8,5,4,4,0,0,0,0,0,0,0,0,0,0,1,2
18840,8,15,15,10,13,4,0,0,0,0,0,0,0,0,0,0,0
18850,7,14,15,13,11,11,0,0,0,0,0,0,0,0,0,0,0
18860,7,9,14,13,9,15,0,0,0,0,0,0,0,0,0,0,0
18870,6,5,10,12,11,9,0,0,0,0,0,0,0,0,0,0,0
18880,2,7,8,6,10,7,0,0,0,0,0,4,0,0,0,0,0
18890,0,5,5,5,8,8,0,0,0,0,0,5,1,1,0,0,0
18900,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,3,2
18910,19,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,4
18920,12,6,5,3,4,0,0,0,0,0,0,0,0,0,1,1,4
18930,4,13,13,3,7,4,0,0,0,0,0,0,0,0,0,0,0
