Time,E1_Q,E1_K,E2_Q,E2_K,E3_Q,E3_K,E4_Q,E4_K,E5_Q,E5_K,E6_Q,E6_K,E7_Q,E7_K,off_R1_Q,off_R1_K,off_R2_Q,off_R2_K,off_R3_Q,off_R3_K,off_R4_Q,off_R4_K,on_R1_Q,on_R1_K,on_R2_Q,on_R2_K,on_R3_Q,on_R3_K,on_R4_Q,on_R4_K,on_R5_Q,on_R5_K,on_R6_Q,on_R6_K
370,34.453245203095754,84.43396226415099,35.741665208602235,44.5900445900446,57.425361815522926,98.14430227105203,36.35576329091395,48.66743916570108,71.9308379328577,107.2787376036927,68.77009356225314,104.12287793047732,29.73847626990467,55.643006186623616,1.1660712065185712,3.9026928580720703,6.649779628533381,10.185739964050338,10.633704026790141,14.576100495587406,3.334628542385689,5.170809059257472,15.808172467996386,79.9418604651166,2.599215379559157,34.380226723657316,0.0,0.0,5.758864306576619,17.321785476349117,3.542612004174211,61.13138686131402,1.9185815703587394,14.751982297621238
380,48.91501099313843,169.8113207547166,14.155806367226486,20.323353656686994,42.619621789625725,89.43525155757993,41.059786511238364,62.572421784472866,36.025571070774944,48.23385101561356,78.49612915830573,122.87793047696086,43.76177614410767,81.63414723432278,29.513082599765387,43.796886518364325,4.742753374899845,5.392450569203117,4.739144288250767,5.830440198234966,5.928926722646782,9.996897514564441,21.4993520092124,49.96366279069779,8.305794014518742,51.570340085485874,0.0,0.0,7.403419767301316,23.317788141239202,1.250663717975832,63.86861313868629,3.3481059418799703,18.439977872026546
390,42.216936418406846,255.66037735848843,9.038897392668828,21.233354566687904,21.94437560723774,60.628391505326,37.053429306251005,92.69988412514506,33.643553790194844,62.37135907191402,43.08814830176153,65.31932093775275,62.97195119460561,122.26818464692288,19.375210462322396,26.017952387147158,8.58292928708399,9.886159376872387,2.867723516288008,6.095460207245646,6.8063343789925295,9.996897514564441,12.35836240832023,21.80232558139534,10.292553908405317,37.16781267422411,0.0,0.0,5.122368088778783,16.322451698867436,2.2098961549829896,54.28832116788334,3.3471226793048974,25.81596902083716
400,17.01026612590767,290.56603773584624,9.792240986319689,30.333363666697007,21.268069183052624,57.27875661552897,15.015267223537307,127.46234067207452,21.13096463982021,81.91438491444733,4.814161888247053,26.19240097008888,44.61846374540183,87.12523337116063,9.731848902747918,12.141711114001989,7.431327534069742,9.286998202516484,19.2859062320674,27.56208093711073,8.724957719531341,14.822985969871404,8.601860319351065,20.8938953488372,3.0045505340650775,6.504367217989221,0.0,0.0,7.022491102010365,13.657561625582954,9.894158181923512,26.459854014598573,2.664901717700936,20.2839756592292
410,25.34666723712266,300.94339622641206,11.337930241368245,53.08338641671976,9.53930415567219,62.303208950224516,0.5739586037188994,127.46234067207452,4.690596994163287,91.47799330547427,0.11175380827963755,26.515763945028247,4.399148589088876,8.053593000695535,0.736075870013107,2.1681626989289278,2.1248547953406502,2.396644697423607,22.45936137072428,30.47730103622821,15.25598175250215,21.02795684098038,16.378399335297694,49.96366279069779,0.5753865514359069,2.787585950566809,0.0,0.0,7.886454946028321,17.321785476349117,9.395162125672062,16.87956204379562,1.127491507136359,4.148995021205974
420,62.94606768528254,188.6792452830181,82.74739311771359,154.0934874268187,7.492927008350005,78.71641991022966,0.012788311073317805,127.46234067207452,10.992456642298698,109.35778290608987,3.6213440079131045,32.336297493936875,0.0,0.0,5.685142757302451,9.106283335501493,0.0,0.0,12.599425712288555,15.371160522619446,3.6995179116804806,4.481367851356476,13.147798796934588,71.76598837209329,4.777224680255872,10.221148485411629,0.0,0.0,12.680309135977462,23.650899400399762,5.467812054527939,10.036496350364962,4.8618035165754785,7.836990595611288
430,53.77966576331114,100.0000000000002,110.0571284565579,174.7201747201722,57.9766033478752,152.07342399678308,5.261087698785711,55.619930475086974,38.61422217721092,121.00043659951398,19.904318500615155,69.1996766370252,0.0,0.0,9.345758815747617,13.87624127314513,0.034413577474533816,0.2995805871779509,4.6657011283793155,5.300400180213606,4.48119532539321,5.51552966320797,5.383682228009444,79.03343023255846,5.034408265222284,18.58390633711205,0.0,0.0,7.047798821442757,19.9866755496336,3.108721098454139,9.124087591240874,5.517043456524879,9.219988936013278
440,35.24519373029801,68.86792452830178,74.15063092702438,103.74010374010284,111.13861336443058,226.43531855027558,47.41671877332819,77.63615295480896,52.929932850908216,80.2511486725296,69.36272048687451,111.56022635408286,12.931683782504237,28.919720320679406,4.976159266093331,7.805385716144137,5.719697749739487,12.282804074295997,0.0,0.0,5.667008366090383,6.549691475059465,2.8785412508343593,86.30087209302363,0.6220220816135318,18.58390633711205,0.0,0.0,0.33717043357838805,20.65289806795472,2.69430150252918,15.510948905109485,4.592855117860991,9.680988382813942
450,29.980274603755756,53.77358490566028,39.067420443520675,51.56671823338491,95.15233609339211,211.02699805720957,96.44499616721245,137.89107763615334,61.16330824088742,79.41953055157073,59.663277050589976,93.12853678253869,55.19698065319253,103.59849178167418,0.0,0.0,18.907113851341713,29.059316956261195,0.0,0.0,0.1394516736185321,0.34472060395049814,10.444292624565843,108.10319767441914,0.0025316832172862973,18.58390633711205,0.0,0.0,4.838827964429693,30.646235842771528,2.691994631590648,18.248175182481756,4.0134290503768035,15.673981191222564
460,30.736459372612565,61.32075471698099,33.97405875722883,44.28671095337763,61.18395082890599,120.58685603269166,81.22691274953885,118.77172653534215,94.93347251477901,131.8114721719792,48.03228261995362,68.87631366208583,60.67183442221693,119.70567778306521,0.0,0.0,23.02985254844762,32.654284002396594,2.1449723510123833,3.710280126149525,4.929907108002338,7.239132682960461,5.927556253048646,123.54651162790762,0.0,18.58390633711205,0.0,0.0,7.949779131290845,38.64090606262497,2.651364797724232,26.459854014598573,2.749943350896327,18.439977872026546
