Time,E1_s,E1_e,E2_s,E2_e,E3_s,E3_e,E4_s,E4_e,E5_s,E5_e,E6_s,E6_e,E7_s,E7_e,off_R1_s,off_R1_e,off_R2_s,off_R2_e,off_R3_s,off_R3_e,off_R4_s,off_R4_e,on_R1_s,on_R1_e,on_R2_s,on_R2_e,on_R3_s,on_R3_e,on_R4_s,on_R4_e,on_R5_s,on_R5_e,on_R6_s,on_R6_e
520000,0,0,5,0,0,9,5,7,8,15,12,9,9,6,4,1,4,5,0,3,0,0,0,7,0,0,0,0,2,1,3,0,2,0
530000,11,0,2,0,4,0,0,0,7,0,0,4,4,5,4,4,0,3,0,0,0,0,2,5,1,4,1,0,1,7,1,0,2,0
540000,10,14,13,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,4,0,0,1,0,0,2,0,1,2,0,0
550000,8,17,16,10,10,2,1,3,3,3,0,1,2,0,1,4,1,0,1,1,0,0,3,0,0,0,0,0,2,0,1,1,1,1
560000,9,8,8,17,17,9,5,12,12,14,11,1,2,0,0,4,4,1,2,4,0,0,0,0,1,0,0,0,0,0,2,0,0,1
570000,6,10,9,14,14,16,14,7,7,13,11,12,9,0,1,2,2,5,1,3,3,0,2,0,0,0,0,0,2,0,1,0,0,0
580000,7,8,7,11,11,17,13,15,15,8,6,12,11,9,1,0,4,0,1,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0
590000,5,2,2,7,7,12,10,13,13,13,11,11,11,10,0,1,2,0,2,0,0,0,5,0,3,0,0,0,0,0,0,0,1,0
600000,0,0,5,4,4,7,3,9,9,12,9,8,7,9,4,1,4,1,1,5,1,0,2,8,2,0,0,0,0,0,0,0,4,0
610000,0,0,2,1,1,5,3,1,1,11,6,10,9,14,6,1,2,4,4,1,1,0,1,8,2,0,0,0,1,0,2,0,2,0
620000,12,2,3,0,7,0,0,0,7,1,1,1,1,8,2,3,0,4,0,1,0,0,1,3,0,6,0,1,1,7,0,1,0,0
630000,13,10,10,1,2,0,0,0,4,1,0,0,1,0,0,3,0,0,3,0,3,0,2,0,1,2,0,0,0,4,1,3,0,4
640000,12,18,18,10,10,1,0,2,2,1,0,1,1,0,0,3,1,0,2,0,2,0,3,0,0,0,0,0,1,0,1,2,2,2
650000,14,11,9,16,16,11,7,5,5,10,9,0,0,0,2,1,4,0,1,3,0,0,2,0,0,0,0,0,1,0,0,0,0,0
660000,9,18,16,16,15,13,12,7,7,7,6,13,12,0,2,0,1,7,1,2,1,0,0,0,1,0,0,0,3,0,0,0,0,0
670000,12,9,7,15,14,15,13,13,13,9,5,11,10,10,2,1,2,1,3,1,1,0,2,0,0,0,0,0,1,0,0,0,0,0
680000,5,5,4,8,8,20,17,12,12,14,11,5,4,9,2,4,3,0,1,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0
690000,0,0,1,6,6,13,10,16,16,11,6,9,8,11,5,3,3,0,4,3,2,0,0,6,3,0,0,0,0,0,0,0,2,0
700000,0,0,2,1,1,6,4,4,6,11,10,7,7,10,3,4,2,4,0,4,0,0,1,5,3,0,0,0,1,2,1,0,1,0
710000,8,0,0,0,5,0,0,0,4,1,1,2,2,4,4,1,0,8,0,0,0,0,3,4,2,5,0,0,2,4,1,1,4,0
720000,12,6,6,0,3,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,5,1,2,0,0,3,0,0,1,2,1,0,2,4
730000,12,15,14,5,5,3,3,1,1,2,0,0,0,0,1,3,0,0,1,2,3,0,2,0,1,0,0,0,0,0,0,1,1,3
740000,12,15,14,11,11,14,10,8,8,12,11,0,0,0,2,2,4,0,0,3,0,0,1,1,0,0,0,0,1,0,1,0,0,0
750000,8,14,12,13,13,11,10,10,10,11,10,11,11,0,2,1,1,5,0,1,0,0,1,0,0,0,0,0,4,0,0,0,0,0
760000,7,14,11,13,13,11,9,12,12,9,8,15,12,11,3,1,2,0,1,0,3,0,3,0,0,0,1,0,1,0,0,0,1,0
770000,6,4,3,13,13,13,12,9,9,11,9,11,11,11,2,1,1,0,0,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0
780000,0,0,1,7,7,15,10,13,13,14,9,6,6,8,5,1,5,0,2,0,0,0,0,5,2,0,0,0,0,0,0,0,3,0
790000,2,0,2,2,2,8,7,5,6,9,8,12,11,7,4,3,1,5,0,0,1,0,1,5,2,0,1,0,1,1,2,0,2,0
800000,11,1,4,0,5,0,0,0,8,0,0,3,3,1,1,2,0,5,0,1,0,0,2,3,1,5,0,0,3,8,3,0,2,0
810000,14,10,10,0,2,1,1,0,1,3,0,0,0,0,0,2,0,0,4,0,4,0,1,0,0,2,0,0,0,1,1,4,0,4
820000,10,18,17,6,6,0,0,4,4,1,0,0,0,1,1,2,0,0,4,0,3,0,3,0,0,0,0,0,0,0,0,4,0,3
830000,11,16,15,9,9,9,8,6,6,12,11,0,0,0,1,2,1,1,0,3,0,0,1,0,0,0,0,0,1,0,1,0,0,0
840000,7,8,8,13,12,11,7,11,11,12,8,8,8,0,0,2,4,4,2,0,0,0,3,0,0,0,0,0,2,0,1,0,0,0
