Time,E1_s,E1_e,E2_s,E2_e,E3_s,E3_e,E4_s,E4_e,E5_s,E5_e,E6_s,E6_e,E7_s,E7_e,off_R1_s,off_R1_e,off_R2_s,off_R2_e,off_R3_s,off_R3_e,off_R4_s,off_R4_e,on_R1_s,on_R1_e,on_R2_s,on_R2_e,on_R3_s,on_R3_e,on_R4_s,on_R4_e,on_R5_s,on_R5_e,on_R6_s,on_R6_e
180000,15,7,6,13,13,14,9,10,10,8,7,4,4,10,1,1,5,4,1,2,0,0,0,0,0,0,0,0,2,0,0,1,0,0
190000,11,14,13,12,12,15,11,12,12,10,8,7,7,5,1,1,4,4,3,0,0,0,4,0,0,0,0,0,2,0,0,2,1,0
200000,0,0,0,12,12,13,11,8,8,11,9,8,8,9,4,1,2,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,2,0
210000,0,0,1,3,3,9,8,5,5,11,9,8,7,7,4,1,1,0,0,2,1,0,1,5,0,0,0,0,2,0,2,0,0,0
220000,3,0,0,0,5,2,1,5,5,9,4,10,10,9,4,4,1,0,3,4,0,0,1,4,0,4,0,1,2,0,1,0,0,0
230000,9,5,5,0,0,2,1,0,5,0,0,6,6,0,0,2,1,7,0,1,0,0,2,0,0,0,1,0,3,5,0,0,0,0
240000,10,14,14,4,4,1,1,0,7,1,0,1,1,0,0,2,0,2,3,1,2,0,4,0,0,0,0,0,0,7,0,3,0,2
250000,11,11,10,12,12,6,6,2,3,3,0,0,0,0,1,1,0,0,1,0,2,0,0,0,0,0,1,0,2,1,0,1,0,2
260000,11,14,13,11,11,16,11,8,8,8,4,0,0,0,1,2,5,0,2,5,0,0,1,0,0,0,0,0,1,0,1,2,0,0
270000,9,15,14,11,11,12,6,12,12,12,10,3,3,13,1,0,6,4,1,3,0,0,2,0,0,0,0,0,2,0,2,0,0,0
280000,11,8,8,16,16,15,12,10,10,12,9,9,9,6,0,1,3,5,2,1,0,0,5,0,0,0,0,0,1,0,1,0,0,0
290000,0,0,0,10,10,10,8,11,11,8,8,9,8,8,2,2,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0
300000,0,0,1,1,2,12,9,12,12,11,8,10,8,8,4,1,3,0,2,1,2,0,1,4,0,1,0,0,2,0,2,0,0,0
310000,2,0,3,0,5,0,0,3,4,14,10,7,5,8,4,3,0,0,3,5,2,0,1,4,0,5,0,0,3,1,0,1,2,0
320000,8,4,4,0,0,0,0,0,5,3,2,11,10,1,1,2,0,6,0,1,1,0,2,1,0,0,0,0,3,5,0,0,2,0
330000,12,14,13,5,5,1,1,0,5,0,0,2,2,0,1,1,0,2,2,0,2,0,1,0,0,0,0,0,0,5,2,2,0,2
340000,5,13,13,12,12,6,5,3,5,4,0,0,2,0,0,1,1,0,2,0,0,0,3,0,0,0,1,0,1,2,0,2,1,2
350000,7,4,4,12,12,13,9,7,7,8,3,0,0,0,0,1,4,0,1,3,0,0,2,0,0,0,0,0,1,0,1,1,0,0
360000,9,7,7,8,8,17,15,10,10,5,5,5,5,11,0,2,2,4,2,2,0,0,1,0,0,0,1,0,2,0,0,2,1,0
370000,7,8,7,5,5,15,14,9,9,13,11,4,4,8,1,0,1,7,2,0,0,0,4,0,0,0,1,0,1,0,0,2,1,0
380000,0,0,1,7,7,6,4,9,9,9,8,8,8,6,3,0,2,0,1,0,1,0,2,4,0,0,0,0,0,0,2,0,1,0
390000,0,0,2,2,2,7,5,9,9,9,8,8,8,7,6,1,2,0,1,1,0,1,1,7,0,0,1,0,0,0,2,0,2,0
400000,3,0,3,0,8,1,1,5,5,7,7,10,10,7,3,3,0,0,0,2,0,0,3,5,0,5,0,3,1,0,0,0,0,0
410000,11,5,5,0,3,0,0,0,4,2,1,8,6,2,2,2,0,5,1,1,2,0,3,2,1,2,0,1,2,4,1,0,1,0
420000,11,13,13,9,9,1,0,0,2,1,0,0,0,0,0,2,1,1,2,0,1,0,2,0,2,0,0,0,0,2,0,2,0,1
430000,11,13,11,11,11,10,8,3,5,1,0,0,0,0,2,3,2,0,1,0,0,0,3,0,0,0,0,0,2,2,1,1,0,0
440000,9,14,13,12,12,10,10,4,4,6,6,0,0,1,1,2,0,0,1,2,0,0,1,0,2,0,0,0,0,0,0,1,0,0
450000,13,10,9,16,16,10,9,9,9,8,5,2,2,11,1,3,1,3,3,3,0,0,1,0,0,0,0,0,1,0,1,2,0,0
460000,13,10,9,10,10,14,11,10,10,11,9,8,8,8,1,2,3,4,1,0,0,0,5,0,1,0,1,0,2,0,0,0,0,0
470000,2,0,0,10,10,16,13,10,11,16,11,4,4,7,2,1,3,0,2,0,0,0,1,2,3,0,0,0,1,1,0,0,1,0
480000,0,0,2,0,0,12,10,14,14,11,10,12,10,7,5,1,2,0,0,1,2,0,1,5,1,0,0,0,0,0,1,0,0,0
490000,2,0,2,0,7,2,1,5,5,11,10,10,7,6,4,2,1,0,1,5,3,0,2,5,0,5,0,2,1,0,4,0,0,0
500000,8,4,4,1,4,0,0,0,6,1,0,9,8,1,2,3,0,7,1,1,1,0,2,2,0,3,0,0,1,6,0,0,0,0
510000,8,17,14,5,5,0,0,0,1,1,0,4,4,0,3,2,0,2,3,0,0,0,3,0,0,0,0,0,2,1,0,3,0,0
520000,9,14,12,12,12,12,7,4,4,2,0,0,1,0,2,3,5,0,2,0,1,0,2,0,0,0,0,0,0,0,1,2,1,2
530000,13,10,9,14,14,13,10,9,9,5,4,0,0,0,1,2,3,0,2,5,0,0,3,0,0,0,0,0,0,0,2,2,0,0
540000,8,15,14,11,10,16,11,10,10,7,6,6,6,11,1,2,5,5,1,1,0,0,2,0,0,0,1,0,0,0,1,1,0,0
550000,7,5,5,14,14,13,10,14,14,9,6,5,5,12,0,1,3,4,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0
560000,0,0,1,8,8,15,12,9,9,16,11,5,5,8,4,0,3,0,3,0,0,0,0,5,1,0,0,0,1,0,0,1,0,0
570000,0,0,5,0,0,6,4,14,14,13,10,9,8,4,4,0,2,0,1,2,1,0,2,7,0,0,0,0,2,0,1,0,1,0
580000,2,0,1,0,6,0,0,3,3,15,13,10,8,11,6,3,0,0,1,4,2,0,3,6,0,5,0,1,1,0,2,0,0,0
590000,11,3,3,0,2,0,0,0,3,3,2,12,9,0,1,3,0,8,1,0,3,0,3,1,1,2,1,0,1,3,1,0,1,0
600000,8,7,7,7,7,1,1,0,2,0,1,1,1,0,1,4,0,1,2,0,1,0,3,1,1,0,0,0,1,2,0,3,0,1
610000,10,11,10,7,7,8,5,2,2,1,0,0,2,0,1,2,3,0,2,1,2,0,1,0,1,0,0,0,1,0,2,2,0,4
620000,8,13,13,9,9,12,9,8,8,4,3,0,1,1,0,1,3,0,2,5,0,0,4,0,0,0,0,0,1,0,1,2,1,1
630000,2,10,9,10,10,10,5,7,7,14,11,7,5,11,1,3,5,4,1,3,2,0,1,0,0,0,1,0,2,0,0,0,0,0
640000,7,4,4,13,13,12,8,9,9,5,3,12,11,8,0,2,4,4,2,0,1,0,2,0,0,0,0,0,0,0,0,1,1,0
650000,0,0,1,6,6,10,9,7,7,9,6,8,7,9,4,2,1,0,2,0,1,0,1,4,2,0,0,0,0,0,1,0,1,0
660000,0,0,4,2,2,6,6,10,10,6,3,5,5,10,4,2,0,0,2,2,0,0,1,7,0,0,0,0,2,0,0,0,1,0
670000,3,0,3,0,6,0,0,4,4,10,6,5,5,8,3,2,0,0,2,8,0,0,3,6,0,6,0,0,1,0,2,0,0,0
680000,12,4,4,0,4,0,0,0,6,1,0,5,4,0,1,2,0,10,0,1,1,0,4,1,0,4,0,0,2,6,0,0,0,0
690000,11,14,13,6,6,2,1,0,4,1,0,1,2,0,1,2,1,0,3,0,1,0,3,0,1,0,0,0,1,4,0,3,0,2
700000,11,13,13,8,8,8,7,1,2,2,0,0,1,0,0,2,1,0,4,0,2,0,2,0,1,0,0,0,2,1,0,4,0,3
710000,10,14,14,18,18,10,7,7,7,9,6,0,1,0,0,3,3,0,4,4,0,0,2,0,0,0,0,0,1,0,4,2,0,1
720000,10,9,9,10,9,15,11,5,5,10,7,5,5,7,0,2,4,2,3,5,1,0,1,0,0,0,0,0,3,0,0,0,0,1
730000,13,9,8,13,13,13,9,13,13,5,2,9,9,8,1,2,4,3,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
740000,1,0,1,10,10,16,12,12,12,12,9,5,4,10,2,0,4,0,1,0,1,0,0,3,2,0,0,0,1,0,2,0,0,0
750000,0,0,1,3,3,12,10,10,10,13,10,6,6,5,8,1,2,0,2,2,0,0,0,9,1,0,0,0,2,0,2,0,0,0
760000,3,0,1,0,5,2,2,8,8,9,6,10,10,6,5,1,0,0,3,5,0,0,1,6,0,5,0,0,1,0,3,0,0,0
770000,10,5,6,0,2,1,1,0,6,4,3,6,5,0,1,4,0,9,1,0,1,0,3,2,0,2,1,0,1,6,1,0,0,0
780000,12,17,15,8,7,1,1,0,5,2,0,1,1,0,2,2,0,1,1,0,2,0,1,0,0,0,0,0,0,5,1,1,0,2
790000,12,14,14,12,12,9,7,1,4,2,2,0,2,0,0,0,2,0,3,1,1,0,1,0,0,0,0,0,3,3,0,5,0,3
800000,8,16,15,13,13,13,9,9,9,9,6,0,1,0,1,4,4,0,3,8,0,0,2,0,0,0,0,0,0,0,2,2,0,1
810000,8,8,8,11,11,13,12,11,11,10,6,8,7,8,0,3,1,3,2,3,2,0,1,0,0,0,0,0,0,0,2,0,0,0
820000,11,7,6,15,15,13,11,11,11,15,12,8,8,10,1,3,2,3,3,0,1,0,5,0,1,0,0,0,2,0,0,0,0,0
830000,1,0,1,5,5,17,12,10,10,10,8,12,10,9,2,1,5,0,2,0,2,0,0,3,0,0,0,0,1,0,0,0,0,0
840000,0,0,2,1,1,11,8,15,15,11,9,9,8,14,5,1,3,0,2,1,1,0,2,6,1,0,0,0,0,0,3,0,0,0
850000,2,0,2,0,4,1,0,6,6,13,9,8,8,7,6,4,1,0,3,5,0,0,2,7,1,4,0,0,2,0,1,0,0,0
860000,11,6,6,1,0,0,0,0,7,2,0,9,8,0,0,3,0,5,2,1,1,0,1,0,0,0,0,0,1,7,0,0,0,0
870000,11,11,11,7,7,1,1,0,5,1,1,1,0,0,1,3,0,1,0,0,3,0,4,1,0,0,0,0,0,5,0,1,0,2
880000,6,15,14,8,8,12,8,4,4,3,0,0,0,0,1,1,4,0,3,0,3,0,1,0,0,0,0,0,1,0,0,3,0,3
890000,7,10,10,9,9,6,6,9,9,11,7,0,0,0,0,2,0,0,2,7,1,0,2,0,0,0,0,0,3,0,2,1,0,1
900000,8,9,6,15,15,7,7,8,8,13,12,9,7,9,3,2,0,4,0,3,4,0,1,0,0,0,0,0,0,0,4,0,0,0
