Time,E1_s,E1_e,E2_s,E2_e,E3_s,E3_e,E4_s,E4_e,E5_s,E5_e,E6_s,E6_e,E7_s,E7_e,off_R1_s,off_R1_e,off_R2_s,off_R2_e,off_R3_s,off_R3_e,off_R4_s,off_R4_e,on_R1_s,on_R1_e,on_R2_s,on_R2_e,on_R3_s,on_R3_e,on_R4_s,on_R4_e,on_R5_s,on_R5_e,on_R6_s,on_R6_e
380000,10,10,10,17,17,14,9,12,12,14,12,16,14,7,0,0,5,2,1,0,2,0,2,0,0,0,0,0,1,0,2,0,0,0
390000,5,7,6,10,10,16,10,12,12,10,7,11,11,10,1,0,6,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0
400000,0,0,0,7,6,14,12,11,11,13,7,9,9,14,5,1,2,0,3,4,0,0,1,5,2,0,0,0,1,0,0,0,0,0
410000,1,0,2,1,1,7,5,6,6,4,3,8,8,12,5,3,2,4,1,5,0,0,2,6,1,0,0,0,1,0,0,0,0,0
420000,7,0,0,0,4,0,0,0,5,0,0,4,4,7,3,3,0,2,0,0,0,0,0,3,0,3,1,1,0,5,2,0,0,0
430000,10,13,12,0,2,0,0,0,4,2,0,0,0,0,1,2,0,0,3,0,2,0,1,0,0,2,0,0,0,4,0,3,0,2
440000,13,14,12,8,8,0,0,2,2,2,0,0,0,0,2,3,0,0,4,2,5,0,2,0,0,0,0,0,1,0,0,4,0,5
450000,9,15,14,13,12,13,11,7,7,10,6,0,0,0,1,2,2,1,3,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0
460000,9,9,7,11,11,14,10,13,13,11,9,4,4,0,2,3,4,8,2,1,0,0,2,0,0,0,0,0,2,0,2,0,0,0
470000,11,8,8,12,12,14,13,12,12,14,5,6,5,9,0,2,1,0,4,0,1,0,1,0,0,0,0,0,1,0,2,0,0,0
480000,3,7,6,9,8,9,9,10,10,11,8,6,5,6,2,2,0,0,2,0,1,0,3,1,0,0,0,0,1,0,0,0,0,0
490000,0,0,1,7,7,7,6,10,10,14,10,7,6,7,5,1,1,0,3,4,1,0,2,6,0,0,0,0,0,0,0,0,0,0
500000,0,0,2,0,0,8,7,3,4,10,8,11,11,3,3,2,1,4,2,8,0,0,3,4,1,0,0,0,0,1,2,0,0,0
510000,8,1,1,0,4,0,0,0,4,1,0,6,5,6,1,3,0,5,0,0,1,0,4,1,0,3,1,1,3,4,1,0,0,0
520000,11,13,11,0,1,0,0,0,1,3,0,0,2,0,2,3,0,0,2,0,0,0,2,0,0,1,0,0,0,1,1,2,0,2
530000,6,11,11,8,8,1,1,0,2,2,0,0,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0,0,1,2,2,4,0,2
540000,12,7,6,16,16,8,7,8,8,6,5,0,0,0,1,4,1,1,0,8,0,1,0,0,0,0,1,0,0,0,0,0,0,0
550000,9,11,11,5,5,16,14,10,10,3,3,8,8,1,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560000,10,10,10,10,10,9,7,14,14,11,9,8,7,5,0,1,2,0,2,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0
570000,5,5,4,11,10,9,8,8,8,13,11,7,6,10,1,0,1,0,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0
580000,0,0,0,6,6,10,8,9,9,7,3,9,8,11,7,1,2,0,3,5,1,0,1,7,0,0,0,0,0,0,1,0,0,0
590000,0,0,2,0,1,8,6,4,4,8,3,7,5,9,4,2,2,2,4,2,2,0,2,6,0,0,0,1,4,0,1,0,0,0
600000,9,0,1,0,3,0,0,0,2,0,0,2,2,7,1,3,0,4,0,0,0,0,0,1,0,3,0,0,0,2,3,0,0,0
610000,11,12,12,0,1,0,0,0,4,1,0,0,0,1,1,4,0,0,2,0,0,0,0,0,0,1,0,0,1,4,2,2,0,0
620000,14,18,17,11,11,1,1,2,2,1,0,0,0,0,2,0,0,0,4,0,0,0,1,1,1,0,0,0,0,0,0,4,0,0
630000,13,13,11,18,17,11,8,7,7,9,7,0,0,0,2,3,3,0,2,4,0,0,3,0,0,0,0,0,1,0,0,1,0,0
640000,12,13,12,13,13,17,14,10,10,10,7,6,6,0,1,2,3,4,3,1,0,0,2,0,0,0,0,0,2,0,1,0,0,0
650000,13,12,12,11,11,15,11,13,13,12,7,9,8,8,0,1,4,1,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
660000,8,8,8,8,8,15,12,12,12,12,10,8,6,10,0,1,3,0,1,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0
670000,0,0,2,13,13,7,6,11,11,13,10,7,6,9,4,0,1,0,2,2,1,0,1,6,0,0,0,0,0,0,0,0,0,0
680000,0,0,2,0,0,13,12,2,2,11,8,11,10,6,3,2,1,4,3,3,1,0,0,4,0,0,0,0,2,0,2,0,0,0
690000,9,1,2,0,2,0,0,0,4,0,0,10,10,6,1,3,0,7,0,0,0,0,2,1,0,2,0,0,2,4,2,0,0,0
700000,12,13,13,2,2,0,0,0,2,1,0,0,0,0,0,3,0,0,3,0,2,0,0,0,0,1,0,0,0,2,0,3,0,2
710000,9,15,15,8,7,0,0,4,5,5,0,0,0,0,0,0,0,0,4,0,0,0,1,0,1,0,0,0,0,1,0,4,0,0
720000,8,11,10,15,14,11,8,11,11,9,4,0,0,0,1,2,3,0,3,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0
