Time,E1_s,E1_e,E2_s,E2_e,E3_s,E3_e,E4_s,E4_e,E5_s,E5_e,E6_s,E6_e,E7_s,E7_e,off_R1_s,off_R1_e,off_R2_s,off_R2_e,off_R3_s,off_R3_e,off_R4_s,off_R4_e,on_R1_s,on_R1_e,on_R2_s,on_R2_e,on_R3_s,on_R3_e,on_R4_s,on_R4_e,on_R5_s,on_R5_e,on_R6_s,on_R6_e
530000,0,0,2,7,7,15,13,8,8,10,9,8,8,6,7,1,2,0,0,3,0,0,0,8,4,0,0,0,0,0,2,0,0,0
540000,0,0,4,1,1,9,8,6,6,7,6,5,5,9,7,1,1,6,0,4,0,0,3,9,2,0,0,0,3,0,1,0,0,0
550000,12,1,3,0,6,0,0,0,7,0,0,5,5,4,1,4,0,1,0,0,0,0,2,3,2,6,0,0,2,7,3,0,0,0
560000,12,16,14,1,4,1,0,0,5,2,1,2,3,0,2,3,1,0,3,0,0,0,3,0,1,3,1,0,0,5,1,3,0,1
570000,14,18,16,9,9,3,1,4,5,4,0,0,0,0,2,2,2,0,4,1,0,0,1,0,1,0,0,0,1,1,0,4,0,0
580000,11,13,13,13,13,10,8,13,13,8,5,0,0,1,0,2,2,2,0,5,0,0,2,0,0,0,0,0,1,0,1,0,0,0
590000,13,14,14,17,17,12,9,10,10,12,9,7,7,0,0,2,3,2,1,2,0,0,2,0,0,0,1,0,2,0,1,0,0,0
600000,13,10,9,14,14,15,12,10,10,14,11,4,4,10,1,1,3,0,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0
610000,5,8,8,14,14,13,12,11,11,14,10,6,6,7,0,0,1,1,2,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0
620000,0,0,0,13,13,18,15,8,8,14,11,9,9,8,8,3,3,1,1,3,0,0,0,8,2,0,0,0,2,0,0,0,0,0
630000,0,0,6,1,1,14,13,8,8,6,5,10,10,5,3,3,1,5,1,2,0,0,1,6,0,0,0,0,3,0,2,0,0,0
640000,10,1,2,0,5,2,2,0,7,1,0,6,6,4,1,2,0,4,0,1,0,0,4,2,0,5,0,0,2,7,1,0,0,0
650000,12,16,15,0,4,0,0,0,5,0,0,0,0,0,1,0,0,0,4,1,0,0,1,0,0,3,1,1,0,5,1,4,0,0
660000,8,15,13,12,11,4,4,0,2,0,0,0,0,0,2,2,0,0,4,2,0,0,2,0,0,0,0,0,0,2,0,4,0,0
670000,13,15,14,14,14,9,6,15,15,13,9,0,0,0,1,3,3,2,1,5,0,0,2,0,0,0,0,0,2,0,0,0,0,0
680000,6,11,10,17,16,20,15,11,11,15,13,1,1,0,1,3,5,4,1,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0
690000,6,6,5,11,11,14,9,15,15,15,14,6,6,11,1,2,5,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0
700000,4,4,3,7,7,14,10,12,12,10,6,12,12,8,2,1,4,0,2,1,0,0,3,1,1,0,0,0,1,0,0,0,0,0
710000,0,0,0,5,5,12,10,14,14,12,10,15,13,9,7,3,2,0,1,5,2,0,1,7,0,0,0,0,0,0,0,0,0,0
720000,0,0,4,1,1,5,2,5,5,16,8,12,12,12,5,3,3,5,4,4,0,0,1,7,0,0,0,0,1,0,1,0,0,0
730000,8,0,1,0,7,1,0,0,5,0,0,7,7,10,2,3,1,4,0,0,0,0,3,3,1,5,0,2,1,5,2,0,0,0
740000,7,10,10,0,2,0,0,0,7,0,0,0,0,0,0,3,0,0,1,0,0,0,3,0,1,2,0,0,0,7,0,1,0,0
750000,14,11,11,13,13,3,1,3,4,2,0,1,0,0,0,1,2,0,5,2,1,0,1,0,0,0,0,0,1,1,0,5,0,0
760000,11,13,13,10,10,11,9,9,9,13,7,0,0,0,0,3,2,1,3,2,0,0,3,0,0,0,0,0,2,0,2,0,0,0
770000,9,12,12,10,10,15,11,8,8,13,9,12,12,1,0,2,4,10,1,2,0,0,3,0,0,0,0,0,3,0,0,0,0,0
780000,4,10,7,12,12,17,13,14,14,8,6,13,13,13,3,1,4,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0
790000,3,2,2,11,11,13,10,12,12,14,13,9,9,14,0,0,3,0,1,0,0,0,3,0,2,0,0,0,1,0,0,0,0,0
800000,0,0,0,5,5,9,8,15,15,17,11,10,10,11,6,5,1,0,4,2,0,0,1,6,3,0,0,0,0,0,0,0,0,0
810000,0,0,1,0,0,4,3,1,1,14,12,12,11,11,4,1,1,9,2,2,1,0,2,4,2,0,0,0,1,0,1,0,0,0
820000,8,0,0,0,5,0,0,0,5,0,0,6,4,7,3,2,0,3,0,0,2,0,1,3,1,4,0,1,3,5,3,0,0,0
830000,11,8,8,0,5,0,0,0,3,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,5,1,0,1,3,0,1,0,0
840000,9,11,10,7,7,1,1,3,5,3,0,0,0,0,1,2,0,0,4,2,0,0,3,0,0,0,0,0,0,2,0,4,0,0
850000,10,10,10,10,10,11,8,4,4,8,6,0,0,0,0,4,3,1,3,2,0,0,3,0,0,0,0,0,2,0,1,2,0,0
860000,12,10,10,9,9,14,10,9,9,9,8,16,13,0,0,2,4,6,1,1,3,0,2,0,0,0,0,0,2,0,1,0,0,0
870000,13,11,10,10,10,9,7,10,10,8,5,10,10,13,1,1,2,0,2,0,0,0,3,0,0,0,0,0,1,0,2,0,0,0
880000,12,6,4,13,13,12,11,8,8,13,12,8,8,15,3,0,1,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0,1,0
