Time,E1_s,E1_e,E2_s,E2_e,E3_s,E3_e,E4_s,E4_e,E5_s,E5_e,E6_s,E6_e,E7_s,E7_e,off_R1_s,off_R1_e,off_R2_s,off_R2_e,off_R3_s,off_R3_e,off_R4_s,off_R4_e,on_R1_s,on_R1_e,on_R2_s,on_R2_e,on_R3_s,on_R3_e,on_R4_s,on_R4_e,on_R5_s,on_R5_e,on_R6_s,on_R6_e
280000,8,8,7,12,12,17,13,7,7,10,9,7,6,4,1,2,4,7,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
290000,12,6,5,9,9,18,15,10,10,7,4,7,6,12,1,1,3,2,2,0,1,0,4,0,1,0,0,0,0,0,1,0,0,0
300000,4,2,2,7,7,14,10,12,12,10,8,10,9,7,2,1,4,0,1,0,1,0,3,2,0,0,0,0,1,0,0,0,0,0
310000,0,0,0,2,2,10,8,14,14,11,6,7,6,6,6,1,2,0,3,5,1,0,0,6,1,0,0,0,0,0,0,0,1,0
320000,1,0,1,0,0,3,1,2,4,6,4,7,7,7,3,3,2,6,2,2,0,0,4,4,0,0,0,0,3,2,2,0,0,0
330000,12,6,6,0,7,0,0,0,7,0,0,1,1,1,3,4,0,5,1,0,1,0,2,3,0,6,0,1,1,7,3,1,0,1
340000,9,18,16,0,0,0,0,0,2,1,0,0,0,0,2,0,0,0,2,1,0,0,2,0,0,0,0,0,0,2,0,2,1,0
350000,10,13,10,12,12,3,2,3,3,8,3,0,0,0,3,4,1,0,2,4,1,0,1,0,1,0,1,0,1,0,0,2,1,1
360000,11,11,10,16,16,13,9,8,8,18,13,1,1,0,1,5,4,1,4,6,0,0,1,0,0,0,0,0,2,0,0,0,0,0
370000,6,12,11,12,12,14,13,11,11,15,11,13,12,3,1,3,1,8,2,0,1,0,1,0,0,0,0,0,2,0,1,0,0,0
380000,10,4,3,9,9,11,10,8,8,9,6,13,10,11,1,0,1,1,2,0,3,0,5,0,0,0,1,0,0,0,1,0,0,0
390000,1,5,5,7,7,12,11,15,15,12,10,10,10,14,3,0,1,0,1,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0
400000,0,0,3,5,5,7,6,11,11,12,8,9,8,7,3,2,1,1,2,5,1,0,1,4,1,0,0,0,1,0,0,0,0,0
410000,1,0,1,1,1,5,3,2,4,8,5,9,7,13,4,1,2,6,2,3,2,0,2,5,0,0,0,0,1,2,3,0,0,0
420000,14,4,5,0,3,0,0,0,6,0,0,3,3,3,1,4,0,3,2,0,1,0,0,1,0,2,0,1,0,6,1,2,0,1
430000,14,16,15,1,2,0,0,0,2,2,0,0,0,0,1,1,0,0,3,0,3,0,2,0,0,1,0,0,0,2,1,3,0,3
440000,13,13,12,12,12,2,1,6,6,2,2,0,0,0,1,2,1,0,2,2,0,0,3,0,1,0,0,0,1,0,1,2,0,0
450000,13,16,15,17,16,8,5,3,3,12,11,4,3,0,1,3,3,2,1,6,1,0,3,0,0,0,1,0,0,0,1,0,0,0
460000,11,12,11,14,14,22,17,9,9,8,6,6,6,4,1,3,5,6,2,0,0,0,1,0,0,0,3,0,2,0,0,0,0,0
470000,11,12,11,14,14,13,12,13,13,13,9,11,8,7,1,1,1,0,3,0,3,0,2,0,1,0,0,0,1,0,1,0,0,0
480000,1,0,2,12,12,14,12,15,15,12,10,9,8,10,0,1,2,0,1,0,1,0,3,2,0,0,0,0,1,0,0,0,0,0
490000,0,0,3,4,4,14,11,11,11,15,11,8,7,9,3,2,3,0,3,5,1,0,0,5,0,0,0,0,0,0,2,0,0,0
500000,1,0,1,0,0,5,3,1,2,7,5,7,5,9,5,2,2,5,2,3,2,0,2,5,0,0,0,0,1,1,4,0,0,0
510000,14,4,5,0,1,0,0,0,5,1,1,2,1,3,1,4,0,2,1,3,2,0,2,1,0,1,1,0,0,5,2,1,0,1
520000,13,17,15,1,2,0,0,0,0,2,0,0,0,0,2,2,0,0,3,0,1,0,4,0,0,1,0,0,1,0,0,3,0,1
530000,13,16,15,15,14,2,1,7,7,2,0,0,0,0,1,1,1,0,3,2,0,0,4,0,0,0,1,0,1,0,0,2,0,0
540000,8,14,14,17,17,11,8,5,5,12,10,5,5,0,0,4,3,1,2,3,0,0,2,0,0,0,0,0,2,0,0,0,0,0
550000,9,7,6,15,15,17,14,11,11,11,8,9,8,3,1,0,3,7,2,2,1,0,0,0,0,0,0,0,3,0,2,0,1,0
560000,8,7,5,8,8,13,12,11,11,10,7,8,7,12,2,1,1,1,1,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0
570000,1,2,1,6,6,12,9,8,8,15,11,11,9,6,2,1,3,0,1,0,2,0,3,1,0,0,0,0,0,0,0,0,0,0
580000,0,0,4,3,3,7,4,13,14,8,6,12,10,9,2,1,3,0,1,4,2,0,0,5,0,0,0,0,0,1,1,0,1,0
590000,0,0,1,0,0,6,3,0,1,5,4,6,6,10,5,2,3,7,0,2,0,0,2,6,0,0,0,0,2,1,1,0,0,0
600000,14,3,4,0,3,0,0,0,5,1,0,1,1,3,1,4,0,0,1,1,0,0,1,0,0,1,0,2,1,5,1,1,0,0
610000,12,12,10,1,3,0,0,0,2,1,0,0,0,0,2,2,0,0,3,0,0,0,2,0,0,0,0,2,0,2,0,3,0,0
620000,9,14,14,11,11,3,3,6,6,6,2,0,0,0,0,2,0,0,2,4,0,0,0,0,0,0,0,0,1,0,0,2,0,0
630000,12,14,13,12,12,8,6,5,5,9,6,3,3,0,1,1,2,4,2,5,0,0,3,0,0,0,0,0,2,0,1,0,0,0
640000,8,13,12,14,12,13,11,6,6,8,4,7,7,4,1,0,2,7,3,0,0,0,2,0,0,0,0,0,3,0,1,0,0,0
650000,9,11,11,10,10,14,11,11,11,7,4,6,6,9,0,1,3,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
660000,2,0,0,15,15,11,7,9,9,13,10,6,4,8,4,1,4,0,2,1,2,0,2,4,0,0,0,0,1,0,0,0,0,0
670000,0,0,0,5,5,8,7,9,9,10,8,9,8,7,3,2,1,0,1,4,1,0,0,3,0,0,0,0,0,0,0,0,0,0
680000,1,0,3,0,1,5,3,0,2,3,2,11,11,8,4,3,2,6,0,2,0,0,1,4,0,1,0,0,2,2,3,0,0,0
690000,11,2,2,0,7,0,0,0,5,0,0,1,1,2,1,2,0,1,1,0,1,0,3,0,0,6,0,1,1,5,0,1,0,1
700000,8,16,15,1,2,0,0,0,2,2,0,0,0,0,1,3,0,0,2,0,5,0,3,0,0,1,1,0,1,2,0,2,0,4
710000,10,10,9,13,11,1,1,8,8,3,1,0,0,0,1,2,0,0,2,0,3,0,3,0,0,0,0,0,1,0,0,2,0,3
720000,10,10,10,10,10,14,9,4,4,11,9,3,3,0,0,1,5,2,1,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0
730000,11,9,9,9,9,11,8,8,8,9,8,5,5,4,0,1,3,6,0,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0
740000,10,13,12,5,5,14,9,7,7,9,6,12,12,10,1,0,5,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0
750000,3,5,4,14,14,7,4,8,8,4,4,6,6,11,2,1,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
760000,0,0,1,7,7,10,10,4,4,9,8,4,4,10,5,0,0,1,0,6,0,0,1,6,0,0,1,0,1,0,0,0,0,0
770000,2,0,1,3,3,5,5,2,3,2,1,7,7,5,7,3,0,3,1,1,0,0,1,8,1,0,0,0,1,1,2,0,0,0
780000,9,2,2,0,5,0,0,0,4,1,1,0,1,1,2,4,0,3,0,1,0,0,3,2,0,5,3,0,1,4,1,0,0,1
790000,14,11,10,0,3,0,0,0,1,2,1,0,0,0,1,2,0,0,1,0,5,0,3,0,0,1,0,2,2,1,0,2,0,5
800000,7,16,14,10,9,4,2,6,6,2,1,0,0,0,2,6,2,0,2,3,1,0,1,0,2,0,0,0,1,0,1,2,0,1
810000,11,10,9,10,9,12,9,9,9,8,7,4,3,0,1,3,3,2,0,5,1,0,2,0,0,0,0,0,2,0,0,0,0,0
820000,12,11,11,15,14,13,10,9,9,11,10,5,3,2,0,2,3,7,0,0,2,0,1,0,0,0,1,0,2,0,2,0,0,0
830000,12,13,11,10,10,13,10,10,10,8,3,11,10,8,2,1,3,1,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
