Time,E1_s,E1_e,E2_s,E2_e,E3_s,E3_e,E4_s,E4_e,E5_s,E5_e,E6_s,E6_e,E7_s,E7_e,off_R1_s,off_R1_e,off_R2_s,off_R2_e,off_R3_s,off_R3_e,off_R4_s,off_R4_e,on_R1_s,on_R1_e,on_R2_s,on_R2_e,on_R3_s,on_R3_e,on_R4_s,on_R4_e,on_R5_s,on_R5_e,on_R6_s,on_R6_e
320000,12,11,11,15,15,8,5,4,4,5,5,0,0,0,0,3,3,0,2,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0
330000,13,17,17,11,11,16,12,5,5,11,8,5,5,0,0,0,4,6,3,2,1,0,2,0,0,0,0,0,3,0,2,0,0,0
340000,13,12,12,13,13,8,6,13,13,7,5,11,11,1,0,1,2,3,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0
350000,13,12,10,15,15,12,11,6,6,9,6,5,4,13,2,2,1,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0
360000,1,0,1,13,13,15,14,12,12,12,10,6,6,8,1,2,1,0,2,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0
370000,0,0,2,5,5,13,10,11,11,11,9,7,6,12,7,0,3,1,2,6,1,0,0,7,0,0,0,0,2,0,2,0,0,0
380000,3,0,1,0,1,9,5,1,4,3,2,9,8,10,6,3,4,7,1,2,1,0,3,7,0,1,0,0,3,3,3,0,0,0
390000,13,11,11,0,3,0,0,0,5,0,0,1,1,0,1,4,0,0,2,0,2,0,4,0,0,2,1,1,1,5,0,2,0,2
400000,12,15,14,1,1,0,0,0,1,4,0,0,0,0,1,3,0,0,4,0,2,0,2,0,0,0,0,0,1,1,0,4,0,2
410000,10,13,10,16,16,3,0,12,12,7,5,0,0,0,3,3,3,0,5,4,0,0,0,0,0,0,0,0,1,0,2,4,0,0
420000,10,9,9,15,15,13,11,2,2,12,9,5,4,0,0,4,2,4,1,3,1,0,0,0,0,0,0,0,2,0,2,0,0,0
430000,6,11,10,11,11,15,12,12,12,12,6,11,10,3,1,1,3,3,4,1,1,0,0,0,0,0,1,0,0,0,3,0,0,0
440000,10,7,5,12,12,11,8,12,12,9,6,8,8,9,2,1,3,0,2,2,0,0,3,0,0,0,0,0,1,0,0,0,0,0
450000,0,0,2,6,6,13,10,8,8,10,8,7,7,10,2,1,3,0,1,1,0,0,1,4,0,0,0,0,0,0,0,0,0,0
460000,0,0,1,2,2,11,9,8,8,7,7,7,7,13,4,1,2,2,0,4,0,1,1,5,0,0,0,0,1,0,1,0,1,0
470000,3,0,1,0,1,3,2,1,3,4,3,8,8,9,3,3,1,8,1,1,0,0,3,4,0,0,0,1,3,2,1,0,1,0
480000,13,5,5,0,3,0,0,0,4,1,0,0,1,1,0,1,0,0,2,0,1,0,2,0,0,2,0,1,2,4,1,2,1,2
490000,13,16,14,3,3,0,0,0,4,1,0,0,1,0,2,3,0,0,4,0,2,0,2,0,0,0,1,0,1,4,0,4,2,3
500000,8,16,16,12,12,5,4,8,8,2,2,0,0,0,0,2,1,0,1,0,1,0,3,0,0,0,0,0,0,0,1,1,0,1
510000,11,15,14,13,12,11,11,6,6,12,8,1,1,0,1,1,0,6,2,3,0,0,2,0,0,0,0,0,0,0,3,0,0,0
520000,14,7,6,15,15,11,9,11,11,10,7,10,9,5,1,0,2,2,2,2,1,0,1,0,0,0,0,0,2,0,2,0,0,0
530000,7,16,14,14,14,13,11,7,7,15,11,6,5,12,2,1,2,0,2,0,2,0,3,0,0,0,0,0,0,0,1,0,0,0
540000,0,1,1,14,14,16,13,13,13,5,4,10,10,10,2,3,3,0,1,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0
550000,0,0,3,3,3,15,12,14,14,10,9,5,5,7,4,1,3,1,0,5,1,0,1,6,2,0,0,0,0,0,0,0,0,0
560000,4,0,1,0,2,4,2,0,5,7,5,6,6,8,6,2,2,7,1,2,0,0,1,7,0,2,0,0,1,5,0,0,0,0
570000,10,5,5,0,5,1,0,0,2,2,0,1,2,1,1,5,1,0,2,0,1,0,0,1,0,5,0,0,1,2,0,2,0,2
580000,7,15,12,2,2,0,0,0,1,1,1,0,0,0,3,3,0,0,3,0,2,0,1,0,0,0,0,0,0,1,0,3,0,2
590000,7,6,6,11,11,6,4,11,11,5,5,0,0,0,0,2,2,0,2,3,0,0,0,0,0,0,0,0,0,0,1,2,1,0
600000,10,8,6,13,13,14,9,8,8,12,11,5,4,0,2,4,5,4,0,3,1,0,0,0,0,0,1,0,3,0,4,0,0,0
610000,12,8,8,7,7,15,13,9,9,17,15,15,13,4,0,1,2,2,2,0,3,0,1,0,0,0,0,0,2,0,1,0,0,0
620000,9,9,9,9,8,7,6,13,13,12,7,14,13,11,0,0,1,0,1,0,1,1,6,0,0,0,0,0,1,0,1,0,0,0
630000,0,1,2,6,6,9,7,6,6,10,7,14,13,11,0,1,2,0,3,1,1,0,2,1,3,0,0,0,1,0,0,0,0,0
640000,0,0,3,3,3,5,5,7,7,9,5,9,9,12,4,0,0,1,3,7,0,0,1,7,2,0,0,0,1,0,1,0,0,0
650000,3,0,3,0,1,2,1,0,3,3,1,3,3,10,4,2,1,9,1,2,0,0,1,7,1,1,1,0,4,3,2,0,0,0
660000,14,5,4,1,6,0,0,0,5,0,0,1,1,3,1,1,0,0,1,1,1,0,2,0,1,6,0,0,3,5,0,1,0,1
670000,11,21,18,3,3,0,0,1,4,3,0,0,0,0,3,4,0,0,3,0,1,0,1,0,0,0,0,0,0,3,0,3,1,1
680000,10,13,12,15,15,4,4,5,5,4,3,1,1,0,1,2,0,0,4,2,0,0,1,0,0,0,0,0,1,0,0,3,0,0
690000,6,7,5,9,8,9,9,3,3,6,6,1,1,0,2,2,0,2,0,5,0,0,0,0,0,0,0,0,2,0,1,0,0,0
