Time,E1_s,E1_e,E2_s,E2_e,E3_s,E3_e,E4_s,E4_e,E5_s,E5_e,E6_s,E6_e,E7_s,E7_e,off_R1_s,off_R1_e,off_R2_s,off_R2_e,off_R3_s,off_R3_e,off_R4_s,off_R4_e,on_R1_s,on_R1_e,on_R2_s,on_R2_e,on_R3_s,on_R3_e,on_R4_s,on_R4_e,on_R5_s,on_R5_e,on_R6_s,on_R6_e
710000,12,11,11,8,8,14,8,11,11,12,8,12,11,11,0,1,6,0,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0
720000,7,8,6,10,9,12,10,10,10,10,6,6,6,15,3,1,2,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
730000,0,0,2,7,7,9,9,8,8,14,11,8,8,9,5,2,0,0,1,6,0,0,1,6,0,0,0,0,1,0,0,0,0,0
740000,0,0,1,1,1,6,6,4,5,3,3,9,9,5,5,3,0,6,0,3,0,0,2,5,0,0,0,0,4,1,3,0,0,0
750000,13,0,0,0,2,0,0,0,5,0,0,5,4,3,3,3,0,5,0,0,1,0,3,3,0,2,1,0,2,5,1,0,0,0
760000,13,19,18,0,2,0,0,0,5,1,0,0,2,0,1,2,0,0,4,0,1,0,2,0,0,2,0,0,1,5,0,4,0,3
770000,13,16,16,11,11,1,1,3,5,7,3,0,0,0,0,3,0,0,5,2,1,0,2,0,0,0,0,0,0,2,0,6,0,1
780000,7,18,16,18,18,10,7,8,8,8,5,0,0,0,2,2,3,1,1,4,0,0,0,0,0,0,0,0,2,0,1,0,0,0
790000,6,11,9,18,18,16,13,8,8,13,11,7,7,1,2,3,3,5,2,0,0,0,1,0,0,0,0,0,3,0,2,0,0,0
800000,5,7,6,14,14,15,15,15,15,9,4,10,8,13,1,2,0,0,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
810000,2,2,2,6,6,16,16,13,13,15,12,7,6,10,0,0,0,0,3,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0
820000,0,0,3,4,4,10,10,16,16,14,9,10,10,10,5,1,0,0,3,4,0,0,2,7,0,0,0,0,0,0,0,0,1,0
830000,0,0,3,0,0,5,3,6,7,12,9,6,6,11,5,2,2,3,2,5,0,0,2,7,0,0,0,0,2,1,0,0,0,0
840000,9,0,0,0,4,0,0,0,6,1,0,6,5,5,3,3,0,3,0,0,1,0,1,3,0,3,0,1,2,6,1,0,0,0
850000,12,11,11,0,0,0,0,0,1,1,0,0,1,0,0,3,0,0,1,0,1,0,2,0,0,0,0,0,0,1,0,1,0,2
860000,12,14,13,12,11,0,0,4,5,4,0,0,0,0,1,3,0,0,4,2,0,0,3,0,0,0,0,0,1,1,0,4,0,0
