Time,E1_D,E1_T,E2_D,E2_T,E3_D,E3_T,E4_D,E4_T,E5_D,E5_T,E6_D,E6_T,E7_D,E7_T,off_R1_D,off_R1_T,off_R2_D,off_R2_T,off_R3_D,off_R3_T,off_R4_D,off_R4_T,on_R1_D,on_R1_T,on_R2_D,on_R2_T,on_R3_D,on_R3_T,on_R4_D,on_R4_T,on_R5_D,on_R5_T,on_R6_D,on_R6_T
470,106.77754958226626,14.416666666666666,350.15077287827404,32.25,346.9761189206697,52.75,132.19043704752735,13.666666666666666,215.93979676750874,26.583333333333332,199.3197385693961,18.25,110.21563025999586,12.416666666666666,13.758301622486163,1.1666666666666667,107.83994026596345,9.583333333333334,42.22827503049707,4.083333333333333,0.0,0.0,18.79553723567866,6.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,15.05239138225815,2.6666666666666665,0.0,0.0
480,91.74684419496528,12.833333333333334,241.4478232774634,20.416666666666668,372.0040665809369,49.5,151.73659947863462,13.5,227.01441080327308,23.416666666666668,261.56939055667726,23.916666666666668,124.72397835692254,14.083333333333334,4.025108394027693,0.4166666666666667,132.64847648779946,11.833333333333334,79.77346226950044,7.083333333333333,16.000411773700552,1.4166666666666667,29.784623650553687,9.583333333333334,4.271499415140375,0.8333333333333334,0.0,0.0,0.0,0.0,15.145001226098787,4.333333333333333,6.198582153420972,1.0
490,115.05224911707948,18.666666666666668,125.9346562898764,9.75,305.4918529535136,38.5,159.5878874591418,14.916666666666666,223.08343766437895,21.916666666666668,272.8850508679255,24.416666666666668,159.64725273155173,18.0,30.082603706275563,2.6666666666666665,159.8004763646039,14.166666666666666,87.68371870330681,7.75,23.267753762111095,1.9166666666666667,52.97014795571099,12.0,15.075160475129408,2.5,0.0,0.0,0.0,0.0,17.188048026795887,6.0,14.850434935879766,2.6666666666666665
500,116.49558321226992,25.416666666666668,96.43127075957081,7.25,186.05737676568796,21.166666666666668,154.95679633916373,16.083333333333332,201.65722046174076,21.333333333333332,213.49993049055638,19.0,203.77977323364473,23.166666666666668,57.26500516504847,4.916666666666667,158.32046198227368,13.666666666666666,104.54862657652842,9.333333333333334,23.267753762111095,1.9166666666666667,62.51657437007273,13.083333333333334,17.566107021484466,2.9166666666666665,0.0,0.0,0.0,0.0,17.748302302665532,6.083333333333333,16.093656751282296,4.333333333333333
510,96.06032358677577,31.75,64.45791172707074,5.833333333333333,142.03987957093386,13.916666666666666,86.85969532937135,11.666666666666666,180.3026210310134,21.25,172.40803389706753,15.416666666666666,175.21817707609662,20.0,57.26500516504847,4.916666666666667,113.61822232000912,9.583333333333334,118.45170224322017,10.5,38.15058368951106,3.3333333333333335,58.55106481312385,13.083333333333334,17.566107021484466,2.9166666666666665,0.0,0.0,0.0,0.0,17.748302302665532,6.083333333333333,17.497553020732692,4.583333333333333
520,99.59297753590927,33.5,100.5755962321028,10.333333333333334,106.43077495396177,12.333333333333334,40.89659250313161,9.166666666666666,87.43537434610397,14.5,153.7034783888082,13.833333333333334,131.09486111819524,14.916666666666666,71.3253095436317,6.333333333333333,70.29009546530482,6.166666666666667,117.87254599322017,10.416666666666666,46.46198167349692,4.0,67.59512351902391,14.416666666666666,17.566107021484466,2.9166666666666665,0.0,0.0,0.0,0.0,11.468205088468409,5.083333333333333,17.497553020732692,4.583333333333333
530,109.9277340621562,34.25,170.99963064132598,16.25,99.85671835299227,12.5,28.792432298510064,9.083333333333334,39.14007486055011,10.166666666666666,107.49118688164391,10.166666666666666,110.10817036913807,12.583333333333334,73.44422169247791,6.5,54.13645203749085,4.75,80.47839721810857,6.75,46.46198167349692,4.0,67.6802446795997,15.083333333333334,17.566107021484466,2.9166666666666665,0.0,0.0,0.0,0.0,2.6959109204073797,3.4166666666666665,18.464580177218522,4.916666666666667
540,111.65365062198634,32.333333333333336,213.9550220521602,20.166666666666668,154.56614830854394,20.333333333333332,21.19781360185465,9.083333333333334,31.918695915694272,9.916666666666666,62.66461596060318,6.166666666666667,95.59982227221137,10.916666666666666,69.41911329845021,6.083333333333333,29.327915815654837,2.5,39.344471223719744,3.5,30.46156989979637,2.5833333333333335,56.71084507647578,15.166666666666666,13.294607606344092,2.0833333333333335,0.0,0.0,0.0,0.0,2.603301076566743,1.75,26.835549832916612,5.75
550,78.02791452708892,25.166666666666668,247.3843225319373,23.083333333333332,204.07140766219933,25.666666666666668,77.87918211690652,13.5,47.04989912748684,10.333333333333334,27.10024761302529,2.9166666666666665,60.67654789758217,7.0,43.36161798620234,3.8333333333333335,4.46294998143765,0.4166666666666667,53.90824414504018,4.5,23.194227911385827,2.0833333333333335,33.52534082369019,16.083333333333332,2.4909465463550617,0.4166666666666667,0.0,0.0,0.0,0.0,0.5602542758696423,0.08333333333333333,33.14057564520946,7.416666666666667
560,64.32354265171438,17.666666666666668,248.29163191049156,23.166666666666668,229.4223144623478,27.666666666666668,100.94951574609172,13.916666666666666,132.00124526353326,16.0,53.65093791239608,5.083333333333333,11.721637919369678,1.3333333333333333,16.17921652742944,1.5833333333333333,19.37241113866401,2.0,42.68952835120771,3.25,23.194227911385827,2.0833333333333335,23.033801214201535,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.44462711672691,9.083333333333334
570,91.74202965189521,12.583333333333334,255.47864220255727,23.083333333333332,225.26870541634318,26.75,110.29998682012292,13.166666666666666,161.95248637907335,17.083333333333332,152.3694958074161,13.416666666666666,5.0487962453482,0.5833333333333334,16.8971852074334,1.8333333333333333,47.35578154218354,4.5,28.78645268451595,2.0833333333333335,8.311397983985861,0.6666666666666666,15.494124909478822,19.416666666666668,7.623046476943067,1.1666666666666667,0.0,0.0,8.287340840393428,1.5,0.0,0.0,32.044124846480464,12.166666666666666
580,112.369443969273,17.25,203.2369773985823,18.083333333333332,229.474454367161,25.5,116.38463071239973,12.083333333333334,173.30899058596074,16.5,215.65226227428093,19.166666666666668,58.01469038312714,6.5,29.14377461560633,3.0,53.4067244029082,5.0,28.78645268451595,2.0833333333333335,0.0,0.0,8.180772517684739,17.166666666666668,14.666359428887176,2.8333333333333335,0.0,0.0,36.87697144880061,4.833333333333333,0.0,0.0,32.044124846480464,15.5
590,128.40164291622528,26.833333333333332,129.1095306237318,13.083333333333334,203.62114905317117,22.166666666666668,115.33626402663923,11.166666666666666,174.42975808557625,16.5,213.63020790815892,18.833333333333332,134.75628918579415,14.916666666666666,40.33207464929532,3.8333333333333335,53.4067244029082,5.0,28.78645268451595,2.0833333333333335,0.0,0.0,2.5210186310717355,13.833333333333334,17.186457449969197,3.9166666666666665,0.0,0.0,40.42551101108098,8.166666666666666,0.0,0.0,31.077097689994634,18.5
