Time,E1_D1,E1_T1,E1_D2,E1_T2,E2_D1,E2_T1,E2_D2,E2_T2,E3_D1,E3_T1,E3_D2,E3_T2,E4_D1,E4_T1,E4_D2,E4_T2,E5_D1,E5_T1,E5_D2,E5_T2,E6_D1,E6_T1,E6_D2,E6_T2,E7_D1,E7_T1,E7_D2,E7_T2,off_R1_D1,off_R1_T1,off_R1_D2,off_R1_T2,off_R2_D1,off_R2_T1,off_R2_D2,off_R2_T2,off_R3_D1,off_R3_T1,off_R3_D2,off_R3_T2,off_R4_D1,off_R4_T1,off_R4_D2,off_R4_T2,on_R1_D1,on_R1_T1,on_R1_D2,on_R1_T2,on_R2_D1,on_R2_T1,on_R2_D2,on_R2_T2,on_R3_D1,on_R3_T1,on_R3_D2,on_R3_T2,on_R4_D1,on_R4_T1,on_R4_D2,on_R4_T2,on_R5_D1,on_R5_T1,on_R5_D2,on_R5_T2,on_R6_D1,on_R6_T1,on_R6_D2,on_R6_T2
11840,111.08601840606256,58.25,69.77585290613563,11.25,69.02693543015451,6.416666666666667,172.1981076728807,17.916666666666668,48.81809610368222,4.75,86.9753222216774,9.083333333333334,59.64050263335907,30.333333333333332,22.65319369402411,2.5,84.09169481617027,29.083333333333332,67.59237075111993,6.833333333333333,61.80554123498302,7.583333333333333,103.16025124811391,9.083333333333334,78.26016628649536,8.583333333333334,85.69193193858939,9.583333333333334,48.71512860707327,4.083333333333333,46.784017642678776,5.083333333333333,21.424002184314002,1.75,17.85105208090754,1.5,0.0,0.0,0.0,0.0,9.489627653756166,0.75,14.009571595193473,1.3333333333333333,10.522527291210666,3.75,0.0,0.0,3.0061553996545527,3.25,0.0,0.0,8.058958155749261,1.9166666666666667,0.0,0.0,4.01137365224064,6.833333333333333,8.279814377055702,1.1666666666666667,0.0,0.0,0.0,0.0,13.739615185840718,10.25,6.54776678785237,1.0833333333333333
11850,92.34246493271525,52.333333333333336,59.02465879092308,9.666666666666666,97.01714607814574,10.0,218.88072123602157,22.5,72.19076434865623,8.416666666666666,138.84212916468638,13.0,38.794878444611705,29.666666666666668,12.895227774293595,1.3333333333333333,48.379730627092215,27.916666666666668,59.52833036472855,7.916666666666667,68.50455604323179,9.583333333333334,73.93472666110426,7.5,58.312559626185156,6.333333333333333,76.41209584948945,8.75,44.09418337381454,3.6666666666666665,24.19348044548978,2.5833333333333335,9.068511119263786,0.75,17.85105208090754,1.5,0.0,0.0,0.0,0.0,9.489627653756166,0.75,14.009571595193473,1.3333333333333333,0.0,0.0,0.0,0.0,3.0059903133083616,1.5833333333333333,0.0,0.0,0.14872449245745165,0.25,0.0,0.0,11.436801012612726,4.583333333333333,14.964012331868608,1.75,0.0,0.0,0.0,0.0,13.739615185840718,8.583333333333334,3.6156558557183214,0.4166666666666667
11860,93.70031691727212,42.666666666666664,60.42050630818121,9.916666666666666,118.93538630330005,12.083333333333334,247.9311351913303,24.916666666666668,77.66013072201055,19.166666666666668,193.96739075520304,17.083333333333332,27.06250177528084,27.0,8.002629261518736,0.8333333333333334,49.70074238851842,28.666666666666668,56.63881180962488,8.333333333333334,39.01724372494038,6.916666666666667,67.45785094961629,7.083333333333333,58.811470889121516,6.416666666666667,85.84135598637897,9.916666666666666,11.714014239871524,0.9166666666666666,7.803525360435743,1.0,9.068511119263786,0.75,17.85105208090754,1.5,0.0,0.0,0.0,0.0,9.489627653756166,0.75,14.009571595193473,1.3333333333333333,0.0,0.0,8.23288147815414,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.131888410189084,3.5,14.964012331868608,1.75,0.0,0.0,0.0,0.0,14.151442164105084,6.25,7.095108410417208,1.0833333333333333
11870,89.34839041127772,30.166666666666668,41.308404581222064,6.666666666666667,134.5331263837053,13.333333333333334,272.84456797597124,26.666666666666668,81.54090655219856,33.5,191.32002698347665,17.666666666666668,23.313426134494023,22.666666666666668,3.0585800215423498,0.4166666666666667,55.27145707837422,26.25,43.022469705612586,6.75,44.307677182577514,7.416666666666667,107.19539296595968,11.333333333333334,51.619448754551684,5.666666666666667,50.325003507104306,5.833333333333333,9.640422250272458,0.75,7.803525360435743,1.0,9.068511119263786,0.75,28.30974981176438,2.75,0.0,0.0,0.0,0.0,9.489627653756166,0.75,14.009571595193473,1.3333333333333333,12.358417565809637,2.6666666666666665,14.37565019358667,2.1666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.070667241861509,4.416666666666667,14.964012331868608,1.75,0.0,0.0,0.0,0.0,17.29302502742053,4.583333333333333,7.095108410417208,1.0833333333333333
11880,84.14448666334074,14.833333333333334,54.68461903895625,9.083333333333334,142.5964170072231,13.916666666666666,267.8194338127119,25.416666666666668,117.92631462727793,41.083333333333336,212.2533672665421,20.916666666666668,48.19582401128273,18.583333333333332,24.614377740919938,2.5833333333333335,54.74363491272072,20.25,59.02699788772873,7.583333333333333,68.09072048015258,10.166666666666666,112.28014768596599,11.416666666666666,36.5674369932219,4.0,62.34780464399436,7.333333333333333,9.640422250272458,0.75,7.803525360435743,1.0,17.395422150512633,1.3333333333333333,41.90403049111985,4.083333333333333,0.0,0.0,14.021358656339581,1.5833333333333333,9.489627653756166,0.75,3.065085035156684,0.25,12.76273953241961,6.0,14.37565019358667,2.1666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.070667241861509,6.083333333333333,14.964012331868608,1.75,0.0,0.0,0.0,0.0,9.485042705638184,4.0,7.095108410417208,1.0833333333333333
11890,105.87370107060542,14.166666666666666,88.47106107086404,14.0,137.98632384869555,13.5,183.07121899609038,17.0,139.05751418009007,43.416666666666664,216.82366831397724,21.5,91.14411293686885,15.75,33.53166431882322,3.4166666666666665,78.83457434351037,15.583333333333334,103.56986120596576,11.333333333333334,61.198287288802305,9.333333333333334,129.75567044036197,12.583333333333334,49.138388140769756,5.5,77.65533271551038,9.166666666666666,2.251442364887898,0.16666666666666666,0.6315020480565122,0.08333333333333333,17.140032848017295,1.3333333333333333,69.46124438589163,6.833333333333333,10.726857341190607,0.9166666666666666,18.875759121072804,2.0,0.0,0.0,0.0,0.0,20.72159881827478,9.25,23.411240520109686,3.8333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.070667241861509,7.75,20.805650866525124,2.75,0.0,0.0,0.0,0.0,8.909187538971517,5.583333333333333,7.095108410417208,1.0833333333333333
11900,104.51005668603479,27.0,78.33383016229054,12.166666666666666,83.92726109160674,8.416666666666666,102.36209683059313,9.25,139.05751418009007,43.416666666666664,177.90820659523968,18.166666666666668,103.29891753443847,11.083333333333334,37.91799088663695,3.8333333333333335,113.5053000973079,15.333333333333334,123.29693649839372,13.416666666666666,86.65152681063303,10.25,148.10263816012,13.333333333333334,55.98565187545984,6.333333333333333,80.71830921551037,9.5,17.11143470317334,1.3333333333333333,32.479810551358845,2.8333333333333335,35.65341478835165,3.0,73.0363308132188,7.166666666666667,10.726857341190607,0.9166666666666666,18.875759121072804,2.0,0.0,0.0,0.0,0.0,50.11895939291609,11.75,35.17160491949521,5.416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.070300067059293,9.916666666666666,20.946338114269363,2.3333333333333335,0.0,0.0,0.0,0.0,8.909187538971517,7.25,7.095108410417208,1.0833333333333333
11910,89.21112292039749,40.583333333333336,70.48166498117949,11.083333333333334,48.076751178822654,4.166666666666667,69.18706540788303,6.083333333333333,97.62849213713373,37.916666666666664,114.99164230120554,12.75,91.84726349111611,10.166666666666666,37.91799088663695,3.8333333333333335,111.83964965519095,20.416666666666668,112.88423827056717,11.583333333333334,79.42987908044721,8.25,110.61425951229945,9.916666666666666,62.0157606224653,7.0,115.82508230903615,13.333333333333334,45.12200283822737,3.4166666666666665,52.23480377178743,4.333333333333333,35.65341478835165,3.0,73.0363308132188,7.166666666666667,10.726857341190607,0.9166666666666666,18.875759121072804,2.0,0.0,0.0,0.0,0.0,53.36412212527006,12.0,35.17160491949521,5.416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.164667288772671,9.416666666666666,17.11903727871109,2.4166666666666665,0.0,0.0,0.0,0.0,9.126063689358325,8.916666666666666,7.095108410417208,1.0833333333333333
11920,79.22847815511908,54.75,68.3469879453839,10.833333333333334,32.78720954741812,3.75,41.75827429482917,4.166666666666667,83.20454847102855,26.166666666666668,47.04533560889755,7.25,91.11893987131498,11.75,37.91799088663695,3.8333333333333335,86.54406525522695,26.0,102.19625749728596,9.75,59.00075975939739,6.166666666666667,100.25498273260571,9.0,79.81170314728593,9.0,86.5992906371667,10.0,45.12200283822737,3.4166666666666665,52.23480377178743,4.333333333333333,35.65341478835165,3.0,73.0363308132188,7.166666666666667,10.726857341190607,0.9166666666666666,18.875759121072804,2.0,0.0,0.0,13.748418169960056,1.4166666666666667,53.36412212527006,12.0,26.938723441341068,3.9166666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.129067428754315,8.333333333333334,28.670665798896422,3.5,0.0,0.0,0.0,0.0,4.496599056254391,8.583333333333334,0.0,0.0
11930,95.85061842942655,61.416666666666664,68.3469879453839,10.833333333333334,19.374895584128925,4.333333333333333,112.54556730661021,12.0,74.00706658383994,11.583333333333334,37.99897021142233,5.416666666666667,91.11893987131498,13.416666666666666,34.8594108650946,3.4166666666666665,74.98612251624446,34.166666666666664,112.02051959651313,10.916666666666666,54.64027774241367,5.75,71.22157017182612,6.166666666666667,56.164001611209834,6.333333333333333,79.54009819657892,9.166666666666666,45.12200283822737,3.4166666666666665,52.23480377178743,4.333333333333333,35.65341478835165,3.0,62.577633082361956,5.916666666666667,10.726857341190607,0.9166666666666666,18.875759121072804,2.0,9.394196099122198,0.75,14.768425135666421,1.5,41.00570455946042,9.333333333333334,26.71119640836727,4.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.363842019696353,7.083333333333333,28.670665798896422,3.5,0.0,0.0,0.0,0.0,1.077321222505225,6.916666666666667,0.0,0.0
11940,94.70999290070552,61.416666666666664,41.06994415727178,6.083333333333333,94.25291258347852,10.416666666666666,188.63722702489272,18.5,30.864484587477563,4.916666666666667,71.3922887945301,6.916666666666667,60.75407614648603,12.25,13.303613145717014,1.25,78.71503268158995,44.166666666666664,95.11712238577205,9.833333333333334,39.53628988013245,4.666666666666667,71.83889854579496,6.916666666666667,56.164001611209834,6.333333333333333,67.51729705968887,7.666666666666667,45.12200283822737,3.4166666666666665,52.23480377178743,4.333333333333333,27.326503757102795,2.4166666666666665,38.16971286388138,3.6666666666666665,10.726857341190607,0.9166666666666666,4.854400464733212,0.4166666666666667,9.394196099122198,0.75,14.768425135666421,1.5,49.965778736853714,7.583333333333333,27.5440402513876,4.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.363842019696353,5.416666666666667,28.670665798896422,3.5,0.0,0.0,0.0,0.0,1.0674788276210438,5.25,0.0,0.0
11950,44.001180466977246,52.5,7.283502125363991,1.1666666666666667,110.92547368555813,11.833333333333334,194.31003879476756,19.25,70.2516096072074,12.416666666666666,166.5420376695561,14.666666666666666,17.771456617228914,8.416666666666666,4.386326567813735,0.4166666666666667,77.1122454588823,48.75,59.179505586989364,7.166666666666667,51.37950203724557,7.333333333333333,95.55207333976284,9.333333333333334,41.11996615106722,4.583333333333333,40.717113000453914,4.583333333333333,45.12200283822737,3.4166666666666665,51.6033017237309,4.25,18.51338194033435,1.6666666666666667,3.5750864273271694,0.3333333333333333,0.0,0.0,0.0,0.0,9.394196099122198,0.75,14.768425135666421,1.5,42.215596478208205,6.0,18.50844992486458,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.363842019696353,3.75,22.829027264239908,2.5,0.0,0.0,0.0,0.0,1.0674788276210438,3.5833333333333335,0.0,0.0
11960,27.42435456825751,37.583333333333336,9.386008498963522,1.75,113.9871466714648,12.083333333333334,207.1302755176147,20.166666666666668,93.90950927407948,31.333333333333332,178.25331005885093,15.75,1.4831644606157208,6.416666666666667,0.0,0.0,51.46234279973465,45.0,39.4524302945614,5.083333333333333,51.20336825517875,7.5,99.66993047697441,10.25,27.670304212187585,3.0833333333333335,79.5397136400084,9.0,28.01056813505404,2.0833333333333335,19.754993220428563,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.394196099122198,0.75,14.768425135666421,1.5,12.818575980341395,5.166666666666667,6.748085525479056,1.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.36420919449857,1.5833333333333333,14.408525639439963,1.75,2.6145964089630773,0.25,7.254819029343063,1.0833333333333333,1.0674788276210438,1.9166666666666667,0.0,0.0
11970,37.55879411274449,23.583333333333332,22.1425877268549,3.8333333333333335,116.8453904098206,12.25,196.08125487129828,19.0,101.18944165209894,48.333333333333336,191.72462564953256,17.0,1.9025527359231755,4.833333333333333,12.106410856281977,2.1666666666666665,43.429733017043844,37.75,22.64282245814179,2.9166666666666665,69.92096936391376,9.666666666666666,112.3962656752688,11.416666666666666,56.74104817257802,6.416666666666667,66.21408606038977,7.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,4.21946698956351,0.75,0.0,0.0,0.0,0.0,9.394196099122198,0.75,14.768425135666421,1.5,9.573413247987435,6.583333333333333,6.748085525479056,1.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.199790652569614,1.0,11.551628520185327,1.0833333333333333,8.918439437422998,1.9166666666666667,10.211579893399696,1.75,0.8506026772342364,0.25,0.0,0.0
11980,60.87309647280376,11.0,36.20006741227763,5.416666666666667,113.26995051702706,10.833333333333334,222.3163177335522,20.916666666666668,122.06437060927765,53.25,189.82014702631182,17.083333333333332,80.0417261301535,9.916666666666666,41.91758509296529,5.583333333333333,43.76276316156518,28.25,59.228855649454914,5.666666666666667,72.16199952636283,10.0,112.3962656752688,11.416666666666666,45.28845066685263,5.25,90.9252615898515,10.666666666666666,0.0,0.0,0.0,0.0,5.007084077825084,0.4166666666666667,25.67339284311898,2.75,0.0,0.0,0.0,0.0,9.394196099122198,0.75,1.0200069657063604,0.08333333333333333,9.573413247987435,8.25,6.748085525479056,1.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2347745909420453,0.4166666666666667,0.0,0.0,15.842887670525867,4.833333333333333,14.105710189729022,2.1666666666666665,0.0,0.0,0.0,0.0
11990,49.059235235340225,7.416666666666667,38.08482886741401,5.916666666666667,136.72104413566345,11.0,150.87418376437333,13.166666666666666,120.54699552275135,53.166666666666664,195.98893178794413,17.5,97.18176942523318,9.75,46.16155688415901,6.0,117.93095961331039,24.333333333333332,107.56082932687708,9.333333333333334,71.23204808570941,9.916666666666666,133.39418032461845,12.416666666666666,63.81850695518015,7.416666666666667,92.33488283957736,10.833333333333334,0.0,0.0,7.7200781013251785,0.9166666666666666,18.08226163194742,1.5,36.243505482421114,3.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.56193837914451,9.0,0.8328438430203254,0.08333333333333333,0.8519525845737453,0.08333333333333333,6.809798416575414,1.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.10190053136844,8.166666666666666,14.105710189729022,2.1666666666666665,0.0,0.0,0.0,0.0
12000,57.80214018491936,11.833333333333334,58.207563063739094,9.083333333333334,54.720140630956905,4.416666666666667,84.27037263393127,8.0,140.85693801032187,53.166666666666664,174.65461808938528,15.5,96.0756505155229,8.333333333333334,47.33397470849835,6.083333333333333,132.31902666185388,16.416666666666668,112.77850645117915,9.75,99.93450265082053,11.833333333333334,208.6999399356596,18.0,63.81850695518015,7.416666666666667,95.60173367291071,11.166666666666666,9.710398970875245,0.75,10.77613322414562,1.1666666666666667,18.08226163194742,1.5,36.243505482421114,3.6666666666666665,0.0,0.0,12.956289396408758,1.25,0.0,0.0,0.0,0.0,1.1975422351412395,7.416666666666667,0.0,0.0,10.65298215789177,1.3333333333333333,6.809798416575414,1.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,8.26593348528035,1.1666666666666667,16.3237844539852,11.5,14.105710189729022,2.1666666666666665,0.0,0.0,0.0,0.0
12010,74.5196248837957,21.166666666666668,64.05567939860195,9.75,47.347363644094436,4.25,83.59828578424043,7.666666666666667,97.70720808638612,44.75,85.80372109730523,8.083333333333334,105.30973957917746,9.75,50.6777461022728,6.333333333333333,112.65541840670886,12.25,114.3234482887666,10.333333333333334,123.56276347596373,14.0,169.18227860075453,15.0,73.58495178828078,8.416666666666666,142.54875872551642,16.5,9.710398970875245,0.75,10.77613322414562,1.1666666666666667,18.08226163194742,1.5,36.243505482421114,3.6666666666666665,10.681082992621576,0.75,39.335609658999736,3.6666666666666665,0.0,0.0,0.0,0.0,0.9888652079315842,5.75,0.0,0.0,10.652982157891769,1.3333333333333333,6.809798416575414,1.0833333333333333,0.0,0.0,0.0,0.0,8.820949097296154,1.0,15.108499070693336,1.75,20.58669642860528,12.833333333333334,14.105710189729022,2.1666666666666665,3.714262874106582,0.4166666666666667,7.205995922273093,1.0833333333333333
12020,75.11715162094282,31.083333333333332,61.106184942131456,9.083333333333334,44.99904799872687,5.666666666666667,69.06241253389068,6.25,75.08289002476864,25.916666666666668,74.09244870801042,7.0,112.96898279500046,12.666666666666666,54.620459035321055,6.666666666666667,107.63479450355676,15.916666666666666,127.80167754427636,12.0,104.84994574998522,15.666666666666666,144.79980587283043,12.583333333333334,109.11663550150325,12.666666666666666,113.26439794147088,13.333333333333334,9.710398970875245,0.75,10.941139166639175,1.25,18.08226163194742,1.5,36.243505482421114,3.6666666666666665,22.096219631117492,1.5833333333333333,64.85667482223977,5.666666666666667,0.0,0.0,3.8316374890067753,0.4166666666666667,0.9885251311570779,4.083333333333333,0.0,0.0,10.652982157891769,1.3333333333333333,6.809798416575414,1.0833333333333333,0.0,0.0,0.0,0.0,8.820949097296154,1.0,15.108499070693336,1.75,22.11134857639564,13.0,14.066130489803804,2.1666666666666665,10.066850491972595,1.6666666666666667,7.205995922273093,1.0833333333333333
12030,76.36018743699525,34.416666666666664,56.66072283251512,8.75,39.64332401062576,6.916666666666667,104.26031394363675,10.083333333333334,67.80295764674918,8.916666666666666,60.62113311732879,5.75,112.44886485135295,15.916666666666666,42.51404817903907,4.5,109.9322523025674,22.583333333333332,127.80167754427636,12.0,84.47621338074838,18.25,132.07347067453608,11.416666666666666,75.2839353675309,8.833333333333334,90.0072717086154,10.583333333333334,19.45871017603902,1.5,17.93204736622577,2.1666666666666665,18.08226163194742,1.5,32.0240384928576,2.9166666666666665,28.580115677351518,2.0833333333333335,76.16538212676797,6.75,9.613121444120063,0.75,14.752211217787229,1.3333333333333333,0.9885251311570779,2.4166666666666665,0.0,0.0,10.652982157891769,1.3333333333333333,6.809798416575414,1.0833333333333333,0.0,0.0,0.0,0.0,8.820949097296154,1.0,15.108499070693336,1.75,21.41140286512362,11.916666666666666,11.109369625747172,1.5,10.066850491972595,1.6666666666666667,13.74711742176467,2.0833333333333335
12040,71.22028998695491,34.666666666666664,48.3861127910856,7.916666666666667,71.80126632139316,10.0,132.39554301679001,12.666666666666666,46.928028689570475,4.0,75.55825371983966,6.75,35.8400310633701,12.416666666666666,12.702873942355764,1.0833333333333333,106.45833493038462,28.416666666666668,89.70897072824135,9.083333333333334,82.23648303754074,22.916666666666668,135.06278696376165,12.0,65.09633740807415,7.583333333333333,64.59891089761315,7.5,19.45871017603902,1.5,17.93204736622577,2.1666666666666665,13.07517755412234,1.0833333333333333,10.57011263930213,0.9166666666666666,35.182019123815195,2.6666666666666665,88.11843932279645,7.833333333333333,11.046814868907232,0.8333333333333334,28.800490988582055,2.1666666666666665,0.9885251311570779,0.75,0.0,0.0,10.652982157891769,1.3333333333333333,6.809798416575414,1.0833333333333333,4.320007681009742,0.4166666666666667,5.445425626328098,0.9166666666666666,8.820949097296154,1.0,15.108499070693336,1.75,14.48695463202075,9.0,7.215239329417845,1.0833333333333333,19.84185973153886,2.3333333333333335,14.790938691710563,2.1666666666666665
12050,70.19740201820127,32.0,46.50135133594923,7.416666666666667,62.77680791697077,9.5,152.26518198216937,14.916666666666666,63.97300122930407,6.166666666666667,127.85119370562882,11.333333333333334,20.627556341119476,11.333333333333334,8.458902151162038,0.6666666666666666,47.53131970305943,26.833333333333332,51.137573322149656,6.75,87.08826209568305,27.5,125.11288495130646,11.666666666666666,46.566281119746655,5.416666666666667,66.5117987304179,8.166666666666666,19.45871017603902,1.5,10.211969264900564,1.25,0.0,0.0,0.0,0.0,37.20960412132437,2.8333333333333335,88.11843932279645,7.833333333333333,19.684327740280118,1.3333333333333333,28.800490988582055,2.1666666666666665,5.609530049649622,0.5833333333333334,7.2205994712262145,1.0833333333333333,9.801029573318024,1.25,0.0,0.0,10.1112531843066,2.0833333333333335,5.445425626328098,0.9166666666666666,8.820949097296154,1.0,27.510673675902066,3.25,14.227941771178175,5.666666666666667,7.215239329417845,1.0833333333333333,19.84185973153886,2.3333333333333335,14.790938691710563,2.1666666666666665
12060,59.022957156692144,27.25,35.418517956572096,6.333333333333333,88.29632039647726,12.0,151.19715577575445,14.416666666666666,62.37077690661321,14.0,117.93973402670355,10.666666666666666,20.627556341119476,11.333333333333334,7.286484326822695,0.5833333333333334,51.12791872085423,27.583333333333332,44.113550180582315,6.0,63.72967180593826,25.666666666666668,78.44107040890619,8.083333333333334,54.71262862180225,6.25,98.24726387614164,11.916666666666666,9.748311205163786,0.75,7.155914142080122,1.0,0.0,0.0,0.0,0.0,37.20960412132437,2.8333333333333335,86.29989412946206,7.666666666666667,19.684327740280118,1.3333333333333333,28.800490988582055,2.1666666666666665,9.071160312607637,2.25,7.2205994712262145,1.0833333333333333,0.0,0.0,0.0,0.0,10.190238399270724,3.75,5.445425626328098,0.9166666666666666,17.24810619486352,2.5833333333333335,20.207459680349285,2.1666666666666665,14.006057848561417,2.3333333333333335,7.215239329417845,1.0833333333333333,19.84185973153886,2.3333333333333335,15.089705610819815,2.3333333333333335
12070,60.45424703906949,19.75,40.22023649682688,7.416666666666667,78.99653628126013,10.75,154.60920876292627,14.75,46.62919805615788,23.583333333333332,129.425429828127,13.5,11.393467277464907,9.916666666666666,4.660758800067477,0.5833333333333334,45.46843905207216,25.166666666666668,33.96336182354054,4.333333333333333,50.40860434066756,23.25,93.73294636308906,9.083333333333334,64.24982288971235,7.333333333333333,65.5321861583795,8.416666666666666,9.748311205163786,0.75,7.155914142080122,1.0,0.0,0.0,0.0,0.0,35.229661315073706,2.6666666666666665,68.30516330385905,5.833333333333333,19.684327740280118,1.3333333333333333,28.800490988582055,2.1666666666666665,9.083174996854728,3.9166666666666665,7.2205994712262145,1.0833333333333333,0.0,0.0,0.0,0.0,10.190238399270724,5.416666666666667,5.445425626328098,0.9166666666666666,8.547135401037478,3.25,13.364894094936295,1.5833333333333333,9.743145873941339,1.0,7.215239329417845,1.0833333333333333,22.997283778894058,2.6666666666666665,14.281754233919235,2.1666666666666665
12080,77.56408555041189,11.666666666666666,48.35239617859781,8.75,87.93470609842082,10.0,171.28912907472764,16.25,64.66185850895909,32.416666666666664,129.71144766038438,15.25,20.473500465051927,8.416666666666666,18.860839924115584,2.3333333333333335,39.886604933993276,20.166666666666668,23.989848458392782,2.9166666666666665,51.950693887517126,20.0,87.41806651308438,8.5,45.20870136916867,5.083333333333333,79.8508851680115,10.333333333333334,15.144287105076232,1.1666666666666667,14.538625712549981,1.75,0.0,0.0,2.0976688440698865,0.25,23.814524676577793,1.8333333333333333,42.784098140619015,3.8333333333333335,19.684327740280118,1.3333333333333333,24.96885349957527,1.75,9.083174996854728,5.583333333333333,7.2205994712262145,1.0833333333333333,0.0,0.0,0.0,0.0,10.190238399270724,7.083333333333333,5.445425626328098,0.9166666666666666,8.547305776451397,4.916666666666667,14.28207710125602,1.9166666666666667,5.6038973171879105,0.5833333333333334,0.0,0.0,20.1706628632805,3.0833333333333335,14.281754233919235,2.1666666666666665
12090,76.35102072992414,9.75,46.26562595391356,7.75,97.00073031185578,9.166666666666666,143.9860970929997,13.083333333333334,82.06457586401082,35.0,141.55025139105882,18.416666666666668,46.01558191884235,7.25,25.127701286777874,2.9166666666666665,57.02284601321574,14.916666666666666,59.99219317787379,5.666666666666667,51.25640564801895,15.0,95.79438838606313,9.083333333333334,60.12462897260615,6.916666666666667,88.75379049935704,11.5,9.964820103356027,0.75,13.555887803923937,1.5833333333333333,2.8621576707870133,0.25,17.43835617684374,1.6666666666666667,17.330628630343764,1.3333333333333333,31.47539083609082,2.75,10.071206296160057,0.5833333333333334,14.048279770794819,0.8333333333333334,10.134031057323833,6.5,7.2205994712262145,1.0833333333333333,0.0,0.0,0.0,0.0,10.190238399270724,8.75,9.656167950930937,1.75,9.290647032892815,6.666666666666667,28.1293825565976,3.5,0.0,0.0,0.0,0.0,20.1706628632805,4.75,7.740632734427659,1.1666666666666667
12100,56.304567183784805,10.166666666666666,35.24489747983891,6.416666666666667,62.599006729249915,5.916666666666667,87.99418231533774,8.083333333333334,95.25399838912104,36.833333333333336,149.46701378460915,20.25,60.898643436457725,5.416666666666667,30.444165328176695,3.4166666666666665,76.31814890105998,10.333333333333334,77.92947802243042,7.166666666666667,60.05139869723757,10.833333333333334,148.83433251614542,12.833333333333334,64.46819197688002,7.416666666666667,89.55840733269038,11.583333333333334,18.631415175679923,1.3333333333333333,18.820312104615283,2.0,8.803795082558974,0.75,17.43835617684374,1.6666666666666667,10.728725183880092,0.75,19.522333640062342,1.6666666666666667,8.63751287137289,0.5,0.0,0.0,10.134031057323833,6.5,7.2205994712262145,1.0833333333333333,0.0,0.0,0.0,0.0,14.8730341824324,10.5,6.566119214908274,1.0833333333333333,14.618330096998093,10.0,28.1293825565976,3.5,0.0,0.0,0.0,0.0,10.395653623714237,5.75,6.696811464481766,1.0833333333333333
12110,55.18983340702233,13.75,40.924624603906246,7.166666666666667,45.986945397919875,4.416666666666667,43.86595152271524,4.0,99.7209834636509,36.583333333333336,110.21954270006688,17.166666666666668,67.77572277542787,6.916666666666667,38.452038717557436,4.333333333333333,74.41404663387911,8.916666666666666,69.20135321794703,6.0,84.91418824626913,10.083333333333334,133.94218427851743,11.333333333333334,68.4912761434533,7.833333333333333,103.83594672584508,12.583333333333334,18.631415175679923,1.3333333333333333,18.820312104615283,2.0,8.803795082558974,0.75,17.43835617684374,1.6666666666666667,8.701140186370916,0.5833333333333334,19.522333640062342,1.6666666666666667,0.0,0.0,0.0,0.0,4.524501007674217,5.916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,9.594983760996458,8.916666666666666,6.566119214908274,1.0833333333333333,20.566175771228856,12.166666666666666,15.727207951388875,2.0,0.0,0.0,0.0,0.0,10.395653623714237,7.416666666666667,6.696811464481766,1.0833333333333333
12120,55.30537846601542,18.666666666666668,35.04824294177982,5.75,19.527028800252534,1.8333333333333333,35.446129141289674,3.1666666666666665,86.74244099432077,27.666666666666668,87.13865721137783,15.083333333333334,72.07794737473876,11.916666666666666,38.452038717557436,4.333333333333333,59.864900882182816,11.333333333333334,80.9475944338394,7.333333333333333,71.60381550856694,11.666666666666666,96.41474579719204,7.833333333333333,75.49100559486122,8.583333333333334,75.93254974510111,9.25,18.631415175679923,1.3333333333333333,18.820312104615283,2.0,8.803795082558974,0.75,35.678133669781595,3.25,8.701140186370916,0.5833333333333334,8.38458943698795,0.5833333333333334,0.0,0.0,13.413483834486044,1.5833333333333333,5.413535527368013,4.666666666666667,6.879072299433133,1.0833333333333333,0.0,0.0,0.0,0.0,9.515998546032334,7.25,6.566119214908274,1.0833333333333333,12.13901867366149,10.583333333333334,14.764488461661301,1.9166666666666667,0.0,0.0,5.806602033242622,1.0,10.545055016211704,7.5,6.398044545372511,0.9166666666666666
