Time,E1_e,E2_e,E3_e,E4_e,E5_e,E6_e,E7_e,off_R1_e,off_R2_e,off_R3_e,off_R4_e,on_R1_e,on_R2_e,on_R3_e,on_R4_e,on_R5_e,on_R6_e
660000,1,0,0,0,0,5,3,3,7,0,0,4,4,1,7,0,0
670000,10,0,0,0,1,0,0,2,0,0,0,0,2,1,5,5,4
680000,12,6,1,1,4,0,0,3,0,2,0,0,0,0,3,0,2
690000,8,13,10,14,14,0,0,3,1,7,0,0,0,0,0,0,0
700000,8,7,12,5,13,9,0,1,3,1,1,0,0,0,0,0,0
710000,11,8,14,11,12,12,11,1,0,1,0,0,0,0,0,0,0
720000,8,10,12,10,10,6,15,1,0,0,0,1,0,0,0,0,0
730000,0,7,9,8,14,8,9,2,0,6,0,6,0,0,0,0,0
740000,0,1,6,4,3,9,5,3,6,3,0,5,0,0,1,0,0
750000,0,0,0,0,0,5,3,3,5,0,0,3,2,1,5,0,0
760000,20,0,0,0,1,0,0,2,0,0,0,0,2,1,5,4,3
770000,16,11,1,3,7,0,0,3,0,2,0,0,0,0,2,5,1
780000,18,18,10,8,8,0,0,2,1,4,0,0,0,0,0,0,0
790000,11,18,16,8,13,7,1,3,5,0,0,0,0,0,0,0,0
800000,7,14,15,15,9,10,13,2,0,0,0,0,0,0,0,0,0
810000,2,6,16,13,15,7,10,0,0,0,0,0,0,0,0,0,0
820000,0,4,10,16,14,10,10,1,0,4,0,7,0,0,0,0,0
830000,0,0,4,6,12,6,11,2,3,5,0,7,0,0,1,0,0
840000,0,0,0,0,1,6,5,3,3,0,0,3,3,1,6,0,0
850000,12,0,0,0,1,0,0,3,0,0,0,0,0,0,1,1,2
860000,14,13,0,4,4,0,0,3,0,2,0,0,0,0,1,4,0
