Time,E1_C,E2_C,E3_C,E4_C,E5_C,E6_C,E7_C,off_R1_C,off_R2_C,off_R3_C,off_R4_C,on_R1_C,on_R2_C,on_R3_C,on_R4_C,on_R5_C,on_R6_C
3760,9,14,1,8,5,0,0,0,0,0,0,0,0,0,0,0,0
3770,4,16,10,17,6,3,0,0,0,0,0,0,0,0,0,0,0
3780,8,6,14,9,14,4,0,0,0,0,0,0,0,0,0,0,0
3790,7,8,12,9,10,10,0,0,0,0,0,0,0,0,0,0,0
3800,11,5,1,9,8,9,0,0,0,0,0,0,0,0,0,0,0
3810,0,12,0,2,9,7,0,0,0,0,0,8,0,0,0,0,0
3820,0,1,0,0,2,5,0,0,0,0,0,7,0,0,2,1,0
3830,0,0,5,0,0,2,0,0,0,0,0,2,0,0,4,4,1
3840,5,0,18,0,0,0,0,0,0,0,0,0,0,0,3,2,1
3850,20,0,6,0,0,0,0,0,0,0,0,0,0,0,2,1,0
3860,24,16,0,8,5,0,0,0,0,0,0,0,0,0,1,0,0
3870,7,20,12,15,7,4,0,0,0,0,0,0,0,0,0,0,0
3880,4,16,14,12,13,9,0,0,0,0,0,0,0,0,0,0,0
3890,9,2,18,14,10,12,0,0,0,0,0,0,0,0,0,0,0
3900,6,8,6,14,13,9,0,0,0,0,0,0,0,0,0,0,0
3910,0,9,0,3,12,7,0,0,0,0,0,8,0,0,0,0,0
3920,0,2,0,0,4,14,0,0,0,0,0,1,3,3,2,1,0
3930,0,0,0,0,0,5,0,0,0,0,0,1,1,0,5,3,1
3940,5,0,20,0,0,0,0,0,0,0,0,1,0,0,0,1,3
3950,17,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3960,21,13,1,8,5,0,0,0,0,0,0,0,0,0,0,0,2
3970,10,15,9,13,3,2,0,0,0,0,0,0,0,0,0,0,0
3980,9,19,17,14,12,6,0,0,0,0,0,0,0,0,0,0,0
3990,8,11,14,11,13,10,0,0,0,0,0,0,0,0,0,0,0
4000,9,10,14,14,12,9,0,0,0,0,0,0,0,0,0,0,0
4010,0,9,0,10,11,11,0,0,0,0,0,6,0,0,0,0,0
4020,0,1,0,1,9,8,0,0,0,0,0,10,2,1,2,1,0
4030,0,0,0,0,0,10,0,0,0,0,0,6,1,0,5,4,0
4040,0,0,10,0,0,0,0,0,0,0,0,2,0,2,1,5,2
4050,20,0,18,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4060,19,12,6,4,4,0,0,0,0,0,0,0,0,0,0,2,0
4070,9,22,7,17,7,4,0,0,0,0,0,0,0,0,0,0,1
4080,9,15,19,12,15,6,0,0,0,0,0,0,0,0,0,0,0
4090,9,11,16,17,9,10,0,0,0,0,0,0,0,0,0,0,0
4100,10,9,13,16,16,8,0,0,0,0,0,0,0,0,0,0,0
4110,0,7,0,6,13,8,0,0,0,0,0,6,0,0,0,0,0
4120,0,2,0,0,9,14,0,0,0,0,0,10,2,1,0,0,0
4130,0,0,0,0,0,8,0,0,0,0,0,0,2,0,3,4,0
4140,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,5,4
4150,20,0,22,0,0,0,0,0,0,0,0,0,1,0,0,3,2
4160,23,9,2,4,4,0,0,0,0,0,0,0,0,0,0,1,0
4170,6,19,4,16,1,4,0,0,0,0,0,0,0,0,0,0,1
4180,7,19,17,8,14,7,0,0,0,0,0,0,0,0,0,0,0
4190,10,6,18,12,10,7,0,0,0,0,0,0,0,0,0,0,0
4200,9,9,11,15,11,10,0,0,0,0,0,0,0,0,0,0,0
4210,4,7,4,8,11,9,0,0,0,0,0,4,0,0,0,0,0
4220,0,3,0,0,8,10,0,0,0,0,0,5,2,0,0,0,0
4230,0,0,0,0,0,9,0,0,0,0,0,4,4,0,5,4,0
4240,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,4,3
4250,15,0,19,0,0,0,0,0,0,0,0,0,1,0,0,0,3
4260,23,10,12,4,4,0,0,0,0,0,0,0,0,0,2,1,1
4270,11,19,4,12,6,0,0,0,0,0,0,0,0,0,0,0,0
4280,4,24,17,9,11,8,0,0,0,0,0,0,0,0,0,0,0
4290,8,3,21,14,7,10,0,0,0,0,0,0,0,0,0,0,0
4300,11,8,12,17,14,7,0,0,0,0,0,0,0,0,0,0,0
4310,0,6,7,12,13,7,0,0,0,0,0,4,0,0,0,0,0
4320,0,3,0,3,13,9,0,0,0,0,0,8,1,0,0,0,0
4330,0,0,0,0,0,12,0,0,0,0,0,4,4,1,6,3,0
4340,0,0,0,0,0,1,0,0,0,0,0,1,1,0,3,2,3
4350,15,0,14,0,0,0,0,0,0,0,0,2,1,0,0,1,2
4360,23,5,10,0,0,0,0,0,0,0,0,0,1,1,0,0,1
4370,14,18,3,16,7,0,0,0,0,0,0,0,0,0,0,0,2
4380,7,23,17,9,13,10,0,0,0,0,0,0,0,0,0,0,0
4390,7,9,18,15,9,8,0,0,0,0,0,0,0,0,0,0,0
4400,8,7,15,16,13,8,0,0,0,0,0,0,0,0,0,0,0
4410,3,7,6,8,13,7,0,0,0,0,0,4,0,0,0,0,0
4420,0,5,0,4,10,10,0,0,0,0,0,4,1,1,0,0,0
4430,0,0,0,0,1,11,0,0,0,0,0,0,3,0,6,3,0
4440,0,0,0,0,0,2,0,0,0,0,0,1,1,0,8,3,2
4450,10,0,10,0,0,0,0,0,0,0,0,0,1,0,2,0,3
4460,25,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4470,20,17,2,15,10,0,0,0,0,0,0,0,0,0,0,0,0
4480,12,19,11,5,11,7,0,0,0,0,0,0,0,0,0,0,0
4490,9,17,16,11,11,9,0,0,0,0,0,0,0,0,0,0,0
4500,7,12,20,14,8,10,0,0,0,0,0,0,0,0,0,0,0
4510,4,6,14,17,13,7,0,0,0,0,0,2,0,0,0,0,0
4520,0,5,2,11,12,9,0,0,0,0,0,9,1,1,0,0,0
4530,0,0,0,0,2,9,0,0,0,0,0,4,1,0,4,2,0
4540,0,0,0,0,0,6,0,0,0,0,0,0,0,0,10,1,2
4550,10,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,4
4560,23,5,15,0,0,0,0,0,0,0,0,0,0,0,2,1,2
4570,19,18,1,13,11,0,0,0,0,0,0,0,0,0,0,0,0
4580,11,22,16,2,7,4,0,0,0,0,0,0,0,0,0,0,0
4590,4,15,18,17,11,11,0,0,0,0,0,0,0,0,0,0,0
4600,7,9,19,15,12,10,0,0,0,0,0,0,0,0,0,0,0
4610,6,4,12,13,15,7,0,0,0,0,0,2,0,0,0,0,0
4620,0,6,3,9,13,10,0,0,0,0,0,8,0,0,0,0,0
4630,0,0,0,2,5,10,0,0,0,0,0,3,4,2,4,2,0
4640,0,0,0,0,0,4,0,0,0,0,0,1,2,0,4,4,2
4650,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
4660,19,3,15,0,0,0,0,0,0,0,0,0,0,0,1,1,0
4670,8,13,9,12,8,0,0,0,0,0,0,0,0,0,0,0,1
4680,9,16,10,12,11,8,0,0,0,0,0,0,0,0,0,0,1
4690,7,10,17,11,11,9,0,0,0,0,0,0,0,0,0,0,0
4700,6,11,12,14,12,10,0,0,0,0,0,0,0,0,0,0,0
4710,5,7,14,13,13,9,0,0,0,0,0,2,0,0,0,0,0
4720,0,4,6,7,9,11,0,0,0,0,0,8,0,0,0,0,0
4730,0,0,0,2,5,10,0,0,0,0,0,6,4,1,4,2,0
4740,0,0,0,0,0,5,0,0,0,0,0,1,3,0,6,3,1
4750,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4
4760,23,4,10,0,0,0,0,0,0,0,0,0,1,0,1,1,1
4770,6,11,9,6,7,0,0,0,0,0,0,0,0,0,0,0,0
4780,8,19,13,7,9,5,0,0,0,0,0,0,0,0,0,0,0
4790,11,8,17,13,9,11,0,0,0,0,0,0,0,0,0,0,0
4800,6,8,13,14,9,5,0,0,0,0,0,0,0,0,0,0,0
4810,7,7,8,10,9,9,0,0,0,0,0,0,0,0,0,0,0
4820,0,7,11,9,11,6,0,0,0,0,0,8,0,0,0,0,0
4830,0,1,0,4,6,11,0,0,0,0,0,4,3,0,2,1,0
4840,0,0,0,0,0,4,0,0,0,0,0,5,4,0,6,5,1
4850,5,0,0,0,0,0,0,0,0,0,0,1,1,0,1,4,1
4860,20,0,5,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4870,17,16,8,7,4,0,0,0,0,0,0,0,0,0,0,0,0
4880,12,20,12,6,12,5,0,0,0,0,0,0,0,0,0,0,1
4890,6,15,21,10,6,9,0,0,0,0,0,0,0,0,0,0,0
4900,9,8,16,16,8,11,0,0,0,0,0,0,0,0,0,0,0
4910,7,9,9,16,11,4,0,0,0,0,0,0,0,0,0,0,0
4920,0,8,8,7,18,8,0,0,0,0,0,8,0,0,0,0,0
4930,0,0,4,4,4,14,0,0,0,0,0,9,3,0,2,1,0
4940,0,0,0,0,0,7,0,0,0,0,0,5,2,0,8,3,1
4950,5,0,0,0,0,0,0,0,0,0,0,2,1,0,4,1,3
4960,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
4970,21,16,10,2,8,0,0,0,0,0,0,0,0,0,0,1,0
4980,9,19,8,7,10,2,0,0,0,0,0,0,0,0,0,0,0
4990,6,16,16,8,6,9,0,0,0,0,0,0,0,0,0,0,0
5000,9,5,19,12,6,10,0,0,0,0,0,0,0,0,0,0,0
5010,12,7,11,17,10,3,0,0,0,0,0,0,0,0,0,0,0
5020,0,8,7,8,14,4,0,0,0,0,0,6,0,0,0,0,0
5030,0,3,5,5,5,9,0,0,0,0,0,6,2,0,2,1,0
5040,0,0,0,0,0,8,0,0,0,0,0,2,2,0,7,4,0
5050,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,3
5060,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
5070,11,9,10,3,4,0,0,0,0,0,0,0,0,0,1,2,1
5080,3,17,8,10,13,3,0,0,0,0,0,0,0,0,0,0,0
5090,5,9,16,8,10,8,0,0,0,0,0,0,0,0,0,0,0
5100,6,3,11,14,8,13,0,0,0,0,0,0,0,0,0,0,0
5110,4,6,3,7,12,8,0,0,0,0,0,0,0,0,0,0,0
5120,2,6,5,3,6,6,0,0,0,0,0,6,0,0,0,0,0
5130,0,2,8,6,6,7,0,0,0,0,0,6,1,1,0,0,0
5140,0,0,1,0,0,3,0,0,0,0,0,2,2,1,8,4,0
5150,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,3
5160,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
5170,21,8,5,3,4,0,0,0,0,0,0,0,0,0,0,1,1
5180,17,22,9,6,6,2,0,0,0,0,0,0,0,0,0,0,0
5190,9,17,15,6,7,7,0,0,0,0,0,0,0,0,0,0,0
5200,4,16,16,16,7,5,0,0,0,0,0,0,0,0,0,0,0
5210,5,9,17,14,12,5,0,0,0,0,0,0,0,0,0,0,0
5220,1,4,15,16,12,9,0,0,0,0,0,4,0,0,0,0,0
5230,0,2,3,9,10,13,0,0,0,0,0,10,2,2,0,0,0
5240,0,0,1,0,0,7,0,0,0,0,0,5,2,0,7,4,0
5250,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,3
5260,15,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,3
5270,23,8,0,3,4,0,0,0,0,0,0,0,0,0,2,1,0
5280,16,18,11,3,8,0,0,0,0,0,0,0,0,0,0,0,0
5290,6,22,13,10,8,10,0,0,0,0,0,0,0,0,0,0,0
5300,5,9,19,8,8,7,0,0,0,0,0,0,0,0,0,0,0
5310,8,6,17,17,8,6,0,0,0,0,0,0,0,0,0,0,0
5320,4,8,6,9,16,5,0,0,0,0,0,4,0,0,0,0,0
5330,0,5,6,5,10,12,0,0,0,0,0,8,1,1,0,0,0
5340,0,0,6,1,0,13,0,0,0,0,0,3,1,1,6,3,0
5350,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,1,3
5360,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5
5370,20,8,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2
5380,6,22,11,9,9,0,0,0,0,0,0,0,0,0,0,0,0
5390,9,15,17,12,8,10,0,0,0,0,0,0,0,0,0,0,0
5400,6,5,21,14,9,9,0,0,0,0,0,0,0,0,0,0,0
5410,7,9,9,15,13,8,0,0,0,0,0,0,0,0,0,0,0
5420,2,2,7,9,12,12,0,0,0,0,0,4,0,0,0,0,0
5430,0,5,4,6,9,7,0,0,0,0,0,8,1,0,0,0,0
5440,0,0,6,1,1,8,0,0,0,0,0,3,4,0,6,3,0
5450,0,0,0,0,0,1,0,0,0,0,0,3,3,0,0,3,2
5460,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
5470,25,7,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
5480,17,19,8,8,12,0,0,0,0,0,0,0,0,0,0,0,0
5490,6,17,15,8,7,6,0,0,0,0,0,0,0,0,0,0,0
5500,1,11,19,14,5,11,0,0,0,0,0,0,0,0,0,0,0
5510,7,6,16,13,16,4,0,0,0,0,0,0,0,0,0,0,0
5520,4,7,14,10,13,8,0,0,0,0,0,2,0,0,0,0,0
5530,0,5,8,7,8,12,0,0,0,0,0,9,1,1,0,0,0
5540,0,0,7,1,1,9,0,0,0,0,0,2,3,2,4,2,0
5550,0,0,1,0,0,2,0,0,0,0,0,3,2,0,4,2,2
5560,10,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0
5570,20,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
5580,6,20,5,10,9,0,0,0,0,0,0,0,0,0,0,0,0
5590,11,12,17,4,11,5,0,0,0,0,0,0,0,0,0,0,0
5600,12,12,23,15,5,10,0,0,0,0,0,0,0,0,0,0,0
5610,9,10,13,15,13,5,0,0,0,0,0,0,0,0,0,0,0
5620,1,8,11,10,12,6,0,0,0,0,0,2,0,0,0,0,0
5630,0,5,10,9,7,14,0,0,0,0,0,8,0,0,0,0,0
5640,0,0,7,2,3,8,0,0,0,0,0,7,4,0,4,2,0
5650,0,0,1,0,0,1,0,0,0,0,0,3,4,0,2,5,1
5660,10,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0
5670,18,5,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1
5680,12,17,0,9,11,0,0,0,0,0,0,0,0,0,0,0,2
5690,13,15,14,1,8,5,0,0,0,0,0,0,0,0,0,0,0
5700,11,11,25,14,5,10,0,0,0,0,0,0,0,0,0,0,0
5710,7,10,18,18,10,7,0,0,0,0,0,0,0,0,0,0,0
5720,7,9,9,12,18,4,0,0,0,0,0,2,0,0,0,0,0
5730,0,6,7,9,12,10,0,0,0,0,0,8,0,0,0,0,0
5740,0,0,8,1,2,15,0,0,0,0,0,7,3,0,4,2,0
5750,0,0,3,0,0,2,0,0,0,0,0,2,0,0,3,3,1
5760,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2
5770,24,4,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
5780,11,16,0,7,7,0,0,0,0,0,0,0,0,0,1,0,0
5790,4,25,10,3,13,3,0,0,0,0,0,0,0,0,0,0,0
5800,3,6,23,13,7,12,0,0,0,0,0,0,0,0,0,0,0
5810,7,3,22,18,11,7,0,0,0,0,0,0,0,0,0,0,0
5820,5,2,4,14,16,3,0,0,0,0,0,0,0,0,0,0,0
5830,0,8,2,2,14,13,0,0,0,0,0,6,0,0,0,0,0
5840,0,0,8,1,2,13,0,0,0,0,0,0,3,3,2,1,0
5850,0,0,3,0,0,5,0,0,0,0,0,3,2,1,8,4,1
5860,5,0,1,0,0,0,0,0,0,0,0,0,2,0,1,2,1
5870,20,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0
5880,17,15,0,7,5,0,0,0,0,0,0,0,0,0,0,0,1
5890,4,16,5,2,7,3,0,0,0,0,0,0,0,0,0,0,0
5900,7,11,22,6,2,8,0,0,0,0,0,0,0,0,0,0,0
5910,10,8,17,20,5,5,0,0,0,0,0,0,0,0,0,0,0
5920,5,9,13,10,12,1,0,0,0,0,0,0,0,0,0,0,0
5930,0,8,8,9,9,7,0,0,0,0,0,6,0,0,0,0,0
5940,0,0,8,5,7,12,0,0,0,0,0,2,1,0,2,1,0
5950,0,0,4,0,0,7,0,0,0,0,0,4,1,0,1,3,1
5960,5,0,1,0,0,0,0,0,0,0,0,1,0,0,2,1,3
5970,18,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,4
5980,20,14,0,8,5,0,0,0,0,0,0,0,0,0,0,0,0
5990,6,20,0,4,7,4,0,0,0,0,0,0,0,0,0,0,0
6000,3,14,18,0,9,10,0,0,0,0,0,0,0,0,0,0,0
6010,3,5,20,17,2,10,0,0,0,0,0,0,0,0,0,0,0
6020,7,3,17,15,10,2,0,0,0,0,0,0,0,0,0,0,0
6030,1,6,10,12,13,3,0,0,0,0,0,6,0,0,0,0,0
6040,0,2,7,6,7,8,0,0,0,0,0,4,2,0,2,1,0
6050,0,0,5,0,0,9,0,0,0,0,0,3,5,0,2,3,0
6060,0,0,7,0,0,0,0,0,0,0,0,2,0,0,0,5,4
6070,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
6080,21,12,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0
6090,6,21,0,8,9,4,0,0,0,0,0,0,0,0,0,0,0
6100,9,13,11,1,7,9,0,0,0,0,0,0,0,0,0,0,0
6110,6,8,15,12,2,7,0,0,0,0,0,0,0,0,0,0,0
6120,8,6,10,13,9,5,0,0,0,0,0,0,0,0,0,0,0
6130,0,6,14,10,13,3,0,0,0,0,0,6,0,0,0,0,0
6140,0,2,9,11,6,8,0,0,0,0,0,8,2,0,0,0,0
6150,0,0,11,0,0,10,0,0,0,0,0,4,4,0,4,4,0
6160,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,2
6170,20,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
6180,17,13,0,4,4,0,0,0,0,0,0,0,0,0,0,0,3
6190,11,21,0,13,10,3,0,0,0,0,0,0,0,0,0,0,0
6200,11,14,5,1,16,8,0,0,0,0,0,0,0,0,0,0,0
6210,9,10,20,5,2,11,0,0,0,0,0,0,0,0,0,0,0
6220,10,11,10,16,4,8,0,0,0,0,0,0,0,0,0,0,0
6230,4,7,13,10,14,1,0,0,0,0,0,5,0,0,0,0,0
6240,0,5,9,9,8,7,0,0,0,0,0,9,2,1,0,0,0
6250,0,0,7,0,0,13,0,0,0,0,0,2,3,0,8,4,0
6260,0,0,8,0,0,0,0,0,0,0,0,3,0,0,4,5,3
6270,15,0,3,0,0,0,0,0,0,0,0,0,0,0,1,2,3
6280,23,9,0,4,4,0,0,0,0,0,0,0,0,0,1,1,0
6290,8,24,0,13,10,0,0,0,0,0,0,0,0,0,0,0,0
6300,7,19,0,1,15,15,0,0,0,0,0,0,0,0,0,0,0
6310,12,7,17,1,4,10,0,0,0,0,0,0,0,0,0,0,0
6320,6,12,12,14,1,10,0,0,0,0,0,0,0,0,0,0,0
6330,3,9,13,11,12,0,0,0,0,0,0,4,0,0,0,0,0
6340,0,5,18,13,10,7,0,0,0,0,0,8,1,0,0,0,0
6350,0,0,10,0,0,8,0,0,0,0,0,3,4,0,6,3,0
6360,0,0,10,0,0,1,0,0,0,0,0,3,4,0,1,3,3
6370,15,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,3
6380,21,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
6390,14,20,0,15,13,0,0,0,0,0,0,0,0,0,0,0,0
6400,4,18,0,16,15,7,0,0,0,0,0,0,0,0,0,0,0
6410,8,6,13,0,17,11,0,0,0,0,0,0,0,0,0,0,0
6420,6,6,13,10,2,17,0,0,0,0,0,0,0,0,0,0,0
6430,3,8,14,12,9,7,0,0,0,0,0,4,0,0,0,0,0
6440,0,2,15,12,11,3,0,0,0,0,0,7,1,0,0,0,0
6450,0,0,12,2,0,9,0,0,0,0,0,1,4,0,6,1,0
6460,0,0,4,0,0,2,0,0,0,0,0,2,4,0,4,0,2
6470,11,0,3,0,0,0,0,0,0,0,0,1,0,0,0,2,4
6480,24,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
6490,14,19,0,16,12,0,0,0,0,0,0,0,0,0,0,0,1
6500,11,18,0,9,14,7,0,0,0,0,0,0,0,0,0,0,0
6510,3,11,8,0,11,8,0,0,0,0,0,0,0,0,0,0,0
6520,11,7,12,8,0,16,0,0,0,0,0,0,0,0,0,0,0
6530,6,7,17,15,5,5,0,0,0,0,0,2,0,0,0,0,0
6540,0,10,12,10,14,1,0,0,0,0,0,9,1,0,0,0,0
6550,0,0,14,2,2,7,0,0,0,0,0,2,4,1,4,2,0
6560,0,0,7,0,0,6,0,0,0,0,0,2,2,0,10,2,2
6570,10,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,1
6580,22,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,1
6590,16,17,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0
6600,3,19,0,16,14,8,0,0,0,0,0,0,0,0,0,0,0
6610,3,5,5,1,16,13,0,0,0,0,0,0,0,0,0,0,0
6620,6,5,8,5,4,12,0,0,0,0,0,0,0,0,0,0,0
6630,3,3,9,8,5,6,0,0,0,0,0,2,0,0,0,0,0
6640,0,4,10,8,8,2,0,0,0,0,0,3,0,0,0,0,0
6650,0,0,4,3,1,8,0,0,0,0,0,4,4,1,4,2,0
6660,0,0,2,0,0,1,0,0,0,0,0,1,0,1,3,1,2
6670,10,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,3
6680,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
6690,8,12,0,6,8,0,0,0,0,0,0,0,0,0,1,0,0
6700,5,17,0,1,13,4,0,0,0,0,0,0,0,0,0,0,0
6710,1,8,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0
6720,7,2,15,1,0,6,0,0,0,0,0,0,0,0,0,0,0
6730,6,5,23,16,2,1,0,0,0,0,0,2,0,0,0,0,0
6740,0,7,13,18,10,0,0,0,0,0,0,8,0,0,0,0,0
6750,0,0,10,6,9,7,0,0,0,0,0,5,4,1,4,2,0
6760,0,0,2,0,0,2,0,0,0,0,0,0,2,0,6,2,1
6770,5,0,2,0,0,0,0,0,0,0,0,1,1,0,0,1,5
6780,17,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
6790,4,17,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0
6800,5,12,0,7,16,7,0,0,0,0,0,0,0,0,0,0,0
6810,5,3,0,2,14,14,0,0,0,0,0,0,0,0,0,0,0
6820,9,5,9,0,7,14,0,0,0,0,0,0,0,0,0,0,0
6830,6,11,23,11,1,6,0,0,0,0,0,0,0,0,0,0,0
6840,0,7,14,18,12,2,0,0,0,0,0,8,0,0,0,0,0
6850,0,0,11,7,6,6,0,0,0,0,0,10,3,2,2,0,0
6860,0,0,2,0,0,7,0,0,0,0,0,1,3,1,3,0,1
6870,5,0,6,0,0,0,0,0,0,0,0,1,1,0,2,1,4
6880,20,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2
6890,13,16,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0
6900,12,19,0,11,13,7,0,0,0,0,0,0,0,0,0,0,0
6910,7,17,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0
6920,7,9,5,1,4,9,0,0,0,0,0,0,0,0,0,0,0
6930,5,7,20,5,1,4,0,0,0,0,0,0,0,0,0,0,0
6940,0,6,22,20,4,1,0,0,0,0,0,8,0,0,0,0,0
6950,0,2,21,9,11,2,0,0,0,0,0,8,3,0,2,1,0
6960,0,0,10,0,0,6,0,0,0,0,0,2,3,0,7,4,1
6970,5,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,4
6980,19,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1
6990,12,9,1,8,7,0,0,0,0,0,0,0,0,0,0,0,0
7000,6,20,0,13,14,4,0,0,0,0,0,0,0,0,0,0,1
7010,8,12,0,18,15,13,0,0,0,0,0,0,0,0,0,0,0
7020,7,5,0,0,17,13,0,0,0,0,0,0,0,0,0,0,0
7030,7,7,19,1,3,15,0,0,0,0,0,0,0,0,0,0,0
7040,0,6,22,20,2,10,0,0,0,0,0,6,0,0,0,0,0
7050,0,2,15,13,8,0,0,0,0,0,0,7,2,1,2,1,0
7060,0,0,9,0,0,4,0,0,0,0,0,1,1,0,1,2,0
7070,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,2
7080,20,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
7090,13,10,0,4,4,0,0,0,0,0,0,0,0,0,0,0,1
7100,6,21,0,19,18,4,0,0,0,0,0,0,0,0,0,0,1
7110,6,6,0,7,17,12,0,0,0,0,0,0,0,0,0,0,0
7120,9,4,0,0,12,16,0,0,0,0,0,0,0,0,0,0,0
7130,2,8,10,0,1,16,0,0,0,0,0,0,0,0,0,0,0
7140,2,5,22,11,0,4,0,0,0,0,0,6,0,0,0,0,0
7150,0,0,20,15,4,1,0,0,0,0,0,9,2,0,0,0,0
7160,0,0,4,0,0,0,0,0,0,0,0,4,4,0,6,2,0
7170,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,4
7180,20,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
7190,19,11,0,4,4,0,0,0,0,0,0,0,0,0,2,0,0
7200,10,20,0,16,13,2,0,0,0,0,0,0,0,0,0,0,1
7210,7,18,0,5,19,9,0,0,0,0,0,0,0,0,0,0,0
7220,7,9,0,1,11,15,0,0,0,0,0,0,0,0,0,0,0
7230,3,5,5,0,0,15,0,0,0,0,0,0,0,0,0,0,0
7240,0,5,22,8,0,4,0,0,0,0,0,4,0,0,0,0,0
7250,0,3,22,17,9,0,0,0,0,0,0,10,2,1,0,0,0
7260,0,0,16,0,0,1,0,0,0,0,0,6,1,0,5,4,0
7270,0,0,11,0,0,0,0,0,0,0,0,6,1,0,1,3,3
7280,15,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2
7290,18,8,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0
7300,11,19,0,16,11,0,0,0,0,0,0,0,0,0,0,0,2
7310,8,14,0,18,14,14,0,0,0,0,0,0,0,0,0,0,0
7320,7,7,0,7,17,11,0,0,0,0,0,0,0,0,0,0,0
7330,5,8,0,0,12,15,0,0,0,0,0,0,0,0,0,0,0
7340,3,3,19,2,2,13,0,0,0,0,0,4,0,0,0,0,0
7350,0,3,22,16,4,3,0,0,0,0,0,7,1,0,0,0,0
7360,0,0,18,1,2,0,0,0,0,0,0,1,4,0,5,3,0
7370,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,4,3
7380,15,0,1,0,0,0,0,0,0,0,0,1,0,0,2,1,2
7390,23,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
7400,17,19,0,16,13,0,0,0,0,0,0,0,0,0,0,0,0
7410,10,20,0,20,15,9,0,0,0,0,0,0,0,0,0,0,0
7420,11,12,0,1,16,13,0,0,0,0,0,0,0,0,0,0,0
7430,5,11,0,1,5,14,0,0,0,0,0,0,0,0,0,0,0
7440,5,7,14,0,1,10,0,0,0,0,0,4,0,0,0,0,0
7450,0,9,25,11,2,2,0,0,0,0,0,8,1,0,0,0,0
7460,0,0,23,2,0,0,0,0,0,0,0,6,4,0,4,3,0
7470,0,0,18,0,0,0,0,0,0,0,0,2,1,0,0,1,2
7480,10,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,1
7490,24,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
7500,18,21,0,15,13,0,0,0,0,0,0,0,0,0,0,0,1
